,ID,ID2,GEOGRAPHY,EST_T,EST_T_WHITE_ALONE,EST_T_BLACK_OR_AFRICAN_AMERICAN_ALONE,EST_T_AMERICAN_INDIAN_ALASKA_NATIVE_ALONE,EST_T_ASIAN_ALONE,EST_T_NATIVE_HAWAIIAN_OTHER_PACIFIC_ISLANDER_ALONE,EST_T_SOME_OTHER_RACE_ALONE,EST_T_TWO_RACES,PCT_EST_T_WHITE_ALONE,PCT_EST_T_BLACK_OR_AFRICAN_AMERICAN_ALONE,PCT_EST_T_AMERICAN_INDIAN_ALASKA_NATIVE_ALONE,PCT_EST_T_ASIAN_ALONE,PCT_EST_T_NATIVE_HAWAIIAN_OTHER_PACIFIC_ISLANDER_ALONE,PCT_EST_T_SOME_OTHER_RACE_ALONE,PCT_EST_T_TWO_RACES
3322,1500000US131350503152,131350503152,"Block Group 2, Census Tract 503.15, Gwinnett County, Georgia",3476,1244,1412,0,45,0,659,232,35.7882623705,40.6214039125,0.0,1.29459148446,0.0,18.9585730725,6.67433831991
3323,1500000US131350503153,131350503153,"Block Group 3, Census Tract 503.15, Gwinnett County, Georgia",714,684,13,0,6,0,0,22,95.7983193277,1.82072829132,0.0,0.840336134454,0.0,0.0,3.081232493
3324,1500000US131350503171,131350503171,"Block Group 1, Census Tract 503.17, Gwinnett County, Georgia",390,24,240,0,104,0,22,0,6.15384615385,61.5384615385,0.0,26.6666666667,0.0,5.64102564103,0.0
3325,1500000US131350503172,131350503172,"Block Group 2, Census Tract 503.17, Gwinnett County, Georgia",2086,846,700,0,46,0,468,52,40.5560882071,33.5570469799,0.0,2.20517737296,0.0,22.435282838,2.49280920422
3326,1500000US131350503173,131350503173,"Block Group 3, Census Tract 503.17, Gwinnett County, Georgia",1217,353,460,0,15,0,389,0,29.0057518488,37.797863599,0.0,1.2325390304,0.0,31.9638455218,0.0
3327,1500000US131350503181,131350503181,"Block Group 1, Census Tract 503.18, Gwinnett County, Georgia",1905,503,1034,0,347,0,21,0,26.4041994751,54.2782152231,0.0,18.2152230971,0.0,1.10236220472,0.0
3328,1500000US131350503182,131350503182,"Block Group 2, Census Tract 503.18, Gwinnett County, Georgia",1088,245,529,0,9,0,305,0,22.5183823529,48.6213235294,0.0,0.827205882353,0.0,28.0330882353,0.0
3329,1500000US131350503191,131350503191,"Block Group 1, Census Tract 503.19, Gwinnett County, Georgia",3564,1395,557,27,155,0,1361,138,39.1414141414,15.6285072952,0.757575757576,4.34904601571,0.0,38.1874298541,3.87205387205
3330,1500000US131350503192,131350503192,"Block Group 2, Census Tract 503.19, Gwinnett County, Georgia",2861,1013,892,0,91,0,827,76,35.4072002796,31.1779098217,0.0,3.18070604684,0.0,28.9059769311,2.65641384131
3331,1500000US131350503201,131350503201,"Block Group 1, Census Tract 503.20, Gwinnett County, Georgia",1801,793,219,0,390,0,388,22,44.0310938368,12.1599111605,0.0,21.6546363132,0.0,21.5435868962,1.2215435869
3332,1500000US131350503202,131350503202,"Block Group 2, Census Tract 503.20, Gwinnett County, Georgia",3167,1056,688,1,339,0,1049,68,33.3438585412,21.7240290496,0.0315756236186,10.7041364067,0.0,33.1228291759,2.14714240606
3333,1500000US131350503203,131350503203,"Block Group 3, Census Tract 503.20, Gwinnett County, Georgia",1283,563,136,23,217,0,320,48,43.8815276695,10.6001558846,1.79267342167,16.9134840218,0.0,24.941543258,3.7412314887
3334,1500000US131350503211,131350503211,"Block Group 1, Census Tract 503.21, Gwinnett County, Georgia",2079,1943,49,0,52,0,0,70,93.4583934584,2.3569023569,0.0,2.5012025012,0.0,0.0,3.367003367
3335,1500000US131350503212,131350503212,"Block Group 2, Census Tract 503.21, Gwinnett County, Georgia",2424,2038,11,0,375,0,0,0,84.0759075908,0.453795379538,0.0,15.4702970297,0.0,0.0,0.0
3336,1500000US131350503221,131350503221,"Block Group 1, Census Tract 503.22, Gwinnett County, Georgia",1164,1116,0,0,48,0,0,0,95.8762886598,0.0,0.0,4.12371134021,0.0,0.0,0.0
3337,1500000US131350503222,131350503222,"Block Group 2, Census Tract 503.22, Gwinnett County, Georgia",2623,2354,15,14,219,8,0,26,89.7445672894,0.571864277545,0.533739992375,8.34921845215,0.304994281357,0.0,0.991231414411
3338,1500000US131350503223,131350503223,"Block Group 3, Census Tract 503.22, Gwinnett County, Georgia",949,837,40,0,53,0,0,38,88.1981032666,4.21496311907,0.0,5.58482613277,0.0,0.0,4.00421496312
3339,1500000US131350504101,131350504101,"Block Group 1, Census Tract 504.10, Gwinnett County, Georgia",1826,644,404,0,233,0,405,280,35.2683461117,22.1248630887,0.0,12.7601314348,0.0,22.1796276013,15.3340635268
3340,1500000US131350504102,131350504102,"Block Group 2, Census Tract 504.10, Gwinnett County, Georgia",2675,990,572,0,566,0,497,100,37.0093457944,21.3831775701,0.0,21.1588785047,0.0,18.5794392523,3.73831775701
3341,1500000US131350504103,131350504103,"Block Group 3, Census Tract 504.10, Gwinnett County, Georgia",1271,793,172,0,187,0,71,96,62.3918174666,13.5326514555,0.0,14.7128245476,0.0,5.58615263572,7.55310778914
3342,1500000US131350504151,131350504151,"Block Group 1, Census Tract 504.15, Gwinnett County, Georgia",874,440,315,0,28,0,0,182,50.3432494279,36.0411899314,0.0,3.20366132723,0.0,0.0,20.823798627
3343,1500000US131350504152,131350504152,"Block Group 2, Census Tract 504.15, Gwinnett County, Georgia",1135,662,199,13,244,0,17,0,58.3259911894,17.5330396476,1.14537444934,21.4977973568,0.0,1.49779735683,0.0
3344,1500000US131350504153,131350504153,"Block Group 3, Census Tract 504.15, Gwinnett County, Georgia",1646,434,1122,0,42,0,9,78,26.3669501823,68.1652490887,0.0,2.55164034022,0.0,0.546780072904,4.73876063183
3345,1500000US131350504161,131350504161,"Block Group 1, Census Tract 504.16, Gwinnett County, Georgia",2832,836,1773,111,0,0,86,52,29.5197740113,62.6059322034,3.91949152542,0.0,0.0,3.03672316384,1.83615819209
3346,1500000US131350504162,131350504162,"Block Group 2, Census Tract 504.16, Gwinnett County, Georgia",693,353,230,0,76,0,0,68,50.937950938,33.189033189,0.0,10.9668109668,0.0,0.0,9.81240981241
3347,1500000US131350504171,131350504171,"Block Group 1, Census Tract 504.17, Gwinnett County, Georgia",2437,1434,375,0,166,0,462,0,58.8428395568,15.3877718506,0.0,6.81165367255,0.0,18.95773492,0.0
3348,1500000US131350504172,131350504172,"Block Group 2, Census Tract 504.17, Gwinnett County, Georgia",1494,465,283,0,41,0,697,16,31.124497992,18.9424364123,0.0,2.74431057564,0.0,46.6532797858,1.07095046854
3349,1500000US131350504173,131350504173,"Block Group 3, Census Tract 504.17, Gwinnett County, Georgia",2095,669,735,0,203,0,480,16,31.9331742243,35.0835322196,0.0,9.68973747017,0.0,22.9116945107,0.763723150358
3350,1500000US131350504181,131350504181,"Block Group 1, Census Tract 504.18, Gwinnett County, Georgia",3046,851,832,36,841,0,118,736,27.9382797111,27.3145108339,1.18187787262,27.609980302,0.0,3.87393302692,24.1628365069
3351,1500000US131350504182,131350504182,"Block Group 2, Census Tract 504.18, Gwinnett County, Georgia",2562,851,314,0,254,0,1121,44,33.2162373146,12.256049961,0.0,9.91412958626,0.0,43.7548790008,1.71740827479
3352,1500000US131350504183,131350504183,"Block Group 3, Census Tract 504.18, Gwinnett County, Georgia",1646,484,331,0,0,0,787,88,29.4046172539,20.1093560146,0.0,0.0,0.0,47.8128797084,5.34629404617
3353,1500000US131350504191,131350504191,"Block Group 1, Census Tract 504.19, Gwinnett County, Georgia",2342,822,490,0,92,0,916,44,35.098206661,20.9222886422,0.0,3.92826643894,0.0,39.1118701964,1.87873612297
3354,1500000US131350504192,131350504192,"Block Group 2, Census Tract 504.19, Gwinnett County, Georgia",2654,1054,681,0,615,10,153,282,39.713639789,25.6593820648,0.0,23.1725697061,0.376789751319,5.76488319518,10.6254709872
3355,1500000US131350504193,131350504193,"Block Group 3, Census Tract 504.19, Gwinnett County, Georgia",2903,952,367,0,728,0,834,44,32.7936617292,12.6420943851,0.0,25.0775060282,0.0,28.7289011368,1.51567344127
3356,1500000US131350504211,131350504211,"Block Group 1, Census Tract 504.21, Gwinnett County, Georgia",2909,934,987,0,266,0,642,160,32.1072533517,33.929185287,0.0,9.14403575112,0.0,22.06943967,5.50017188037
3357,1500000US131350504212,131350504212,"Block Group 2, Census Tract 504.21, Gwinnett County, Georgia",1218,780,334,0,72,0,32,0,64.039408867,27.4220032841,0.0,5.91133004926,0.0,2.62725779967,0.0
3358,1500000US131350504213,131350504213,"Block Group 3, Census Tract 504.21, Gwinnett County, Georgia",3171,1253,797,0,570,0,551,0,39.5143487859,25.1340271208,0.0,17.9754020814,0.0,17.376222012,0.0
3359,1500000US131350504221,131350504221,"Block Group 1, Census Tract 504.22, Gwinnett County, Georgia",1945,563,539,15,220,0,571,74,28.9460154242,27.7120822622,0.771208226221,11.3110539846,0.0,29.3573264781,3.80462724936
3360,1500000US131350504222,131350504222,"Block Group 2, Census Tract 504.22, Gwinnett County, Georgia",2418,374,178,0,722,0,1039,210,15.4673283706,7.36145574855,0.0,29.8593879239,0.0,42.9693961952,8.68486352357
3361,1500000US131350504223,131350504223,"Block Group 3, Census Tract 504.22, Gwinnett County, Georgia",4135,1985,849,0,100,0,1144,114,48.0048367594,20.5320435308,0.0,2.41837968561,0.0,27.6662636034,2.7569528416
3362,1500000US131350504231,131350504231,"Block Group 1, Census Tract 504.23, Gwinnett County, Georgia",2621,1354,249,0,413,0,539,132,51.659671881,9.50019076688,0.0,15.757344525,0.0,20.5646699733,5.03624570775
3363,1500000US131350504232,131350504232,"Block Group 2, Census Tract 504.23, Gwinnett County, Georgia",2380,418,952,77,139,0,589,410,17.5630252101,40.0,3.23529411765,5.84033613445,0.0,24.7478991597,17.2268907563
3364,1500000US131350504233,131350504233,"Block Group 3, Census Tract 504.23, Gwinnett County, Georgia",2325,479,799,0,314,0,668,130,20.6021505376,34.3655913978,0.0,13.5053763441,0.0,28.7311827957,5.59139784946
3365,1500000US131350504241,131350504241,"Block Group 1, Census Tract 504.24, Gwinnett County, Georgia",2332,1272,566,0,84,0,343,134,54.5454545455,24.2710120069,0.0,3.60205831904,0.0,14.7084048027,5.7461406518
3366,1500000US131350504242,131350504242,"Block Group 2, Census Tract 504.24, Gwinnett County, Georgia",3930,1163,1316,27,483,0,820,242,29.5928753181,33.4860050891,0.687022900763,12.2900763359,0.0,20.8651399491,6.15776081425
3367,1500000US131350504243,131350504243,"Block Group 3, Census Tract 504.24, Gwinnett County, Georgia",1649,562,385,0,65,0,522,230,34.0812613705,23.3474833232,0.0,3.94178289873,0.0,31.6555488175,13.9478471801
3368,1500000US131350504251,131350504251,"Block Group 1, Census Tract 504.25, Gwinnett County, Georgia",1356,616,367,0,221,0,65,174,45.4277286136,27.0648967552,0.0,16.2979351032,0.0,4.79351032448,12.8318584071
3369,1500000US131350504252,131350504252,"Block Group 2, Census Tract 504.25, Gwinnett County, Georgia",1633,1129,109,0,293,0,80,44,69.1365584813,6.67483159829,0.0,17.9424372321,0.0,4.89895897122,2.69442743417
3370,1500000US131350504253,131350504253,"Block Group 3, Census Tract 504.25, Gwinnett County, Georgia",2459,1767,278,0,295,0,110,18,71.8584790565,11.3054087027,0.0,11.996746645,0.0,4.47336315575,0.732004880033
3371,1500000US131350504261,131350504261,"Block Group 1, Census Tract 504.26, Gwinnett County, Georgia",1722,947,369,0,154,0,219,66,54.9941927991,21.4285714286,0.0,8.94308943089,0.0,12.7177700348,3.83275261324
3372,1500000US131350504262,131350504262,"Block Group 2, Census Tract 504.26, Gwinnett County, Georgia",760,632,59,0,41,0,0,56,83.1578947368,7.76315789474,0.0,5.39473684211,0.0,0.0,7.36842105263
3373,1500000US131350504263,131350504263,"Block Group 3, Census Tract 504.26, Gwinnett County, Georgia",928,694,173,0,41,0,0,40,74.7844827586,18.6422413793,0.0,4.41810344828,0.0,0.0,4.31034482759
3374,1500000US131350504264,131350504264,"Block Group 4, Census Tract 504.26, Gwinnett County, Georgia",1599,1187,254,0,158,0,0,0,74.2338961851,15.8849280801,0.0,9.88117573483,0.0,0.0,0.0
3375,1500000US131350504265,131350504265,"Block Group 5, Census Tract 504.26, Gwinnett County, Georgia",1807,1010,364,0,395,0,0,76,55.8937465412,20.1438848921,0.0,21.8594355285,0.0,0.0,4.20586607637
3376,1500000US131350504271,131350504271,"Block Group 1, Census Tract 504.27, Gwinnett County, Georgia",3194,1335,673,39,723,0,278,292,41.7971195992,21.0707576706,1.22103944897,22.6361928616,0.0,8.70381966187,9.14214151534
3377,1500000US131350504272,131350504272,"Block Group 2, Census Tract 504.27, Gwinnett County, Georgia",2031,1825,102,0,83,0,0,42,89.8572131955,5.02215657312,0.0,4.0866568193,0.0,0.0,2.06794682422
3378,1500000US131350504273,131350504273,"Block Group 3, Census Tract 504.27, Gwinnett County, Georgia",1073,821,201,0,51,0,0,0,76.51444548,18.7325256291,0.0,4.75302889096,0.0,0.0,0.0
3379,1500000US131350504281,131350504281,"Block Group 1, Census Tract 504.28, Gwinnett County, Georgia",1695,1110,163,0,369,0,36,34,65.4867256637,9.61651917404,0.0,21.7699115044,0.0,2.12389380531,2.00589970501
3380,1500000US131350504282,131350504282,"Block Group 2, Census Tract 504.28, Gwinnett County, Georgia",1092,587,200,8,297,0,0,0,53.7545787546,18.315018315,0.732600732601,27.1978021978,0.0,0.0,0.0
3381,1500000US131350504283,131350504283,"Block Group 3, Census Tract 504.28, Gwinnett County, Georgia",2339,1003,442,9,850,35,0,0,42.8815733219,18.8969645147,0.384779820436,36.3403163745,1.49636596836,0.0,0.0
3382,1500000US131350504284,131350504284,"Block Group 4, Census Tract 504.28, Gwinnett County, Georgia",1645,1117,155,0,150,0,128,190,67.9027355623,9.42249240122,0.0,9.11854103343,0.0,7.7811550152,11.5501519757
3383,1500000US131350504291,131350504291,"Block Group 1, Census Tract 504.29, Gwinnett County, Georgia",2348,1490,701,0,82,0,57,36,63.4582623509,29.8551959114,0.0,3.49233390119,0.0,2.42759795571,1.5332197615
3384,1500000US131350504292,131350504292,"Block Group 2, Census Tract 504.29, Gwinnett County, Georgia",3166,2444,189,0,520,0,0,26,77.1951989893,5.96967782691,0.0,16.4245104232,0.0,0.0,0.821225521162
3385,1500000US131350504293,131350504293,"Block Group 3, Census Tract 504.29, Gwinnett County, Georgia",1790,806,551,0,278,0,155,0,45.0279329609,30.782122905,0.0,15.530726257,0.0,8.65921787709,0.0
3386,1500000US131350504301,131350504301,"Block Group 1, Census Tract 504.30, Gwinnett County, Georgia",1452,547,558,0,191,0,75,162,37.6721763085,38.4297520661,0.0,13.1542699725,0.0,5.1652892562,11.1570247934
3387,1500000US131350504302,131350504302,"Block Group 2, Census Tract 504.30, Gwinnett County, Georgia",1327,814,139,0,54,0,316,8,61.3413715147,10.4747550867,0.0,4.06932931424,0.0,23.8131122833,0.60286360211
3388,1500000US131350504303,131350504303,"Block Group 3, Census Tract 504.30, Gwinnett County, Georgia",2675,1713,533,0,363,0,30,72,64.0373831776,19.9252336449,0.0,13.5700934579,0.0,1.1214953271,2.69158878505
3389,1500000US131350504311,131350504311,"Block Group 1, Census Tract 504.31, Gwinnett County, Georgia",1067,398,324,0,0,0,345,0,37.3008434864,30.3655107779,0.0,0.0,0.0,32.3336457357,0.0
3390,1500000US131350504312,131350504312,"Block Group 2, Census Tract 504.31, Gwinnett County, Georgia",3099,561,2119,10,31,0,338,80,18.1026137464,68.3768957728,0.322684737012,1.00032268474,0.0,10.906744111,2.5814778961
3391,1500000US131350504313,131350504313,"Block Group 3, Census Tract 504.31, Gwinnett County, Georgia",4231,1182,401,0,1892,0,514,484,27.9366580005,9.47766485464,0.0,44.7175608603,0.0,12.1484282675,11.439376034
3392,1500000US131350504321,131350504321,"Block Group 1, Census Tract 504.32, Gwinnett County, Georgia",1382,426,219,0,232,0,418,174,30.8248914616,15.8465991317,0.0,16.7872648336,0.0,30.2460202605,12.5904486252
3393,1500000US131350504322,131350504322,"Block Group 2, Census Tract 504.32, Gwinnett County, Georgia",1860,459,753,0,358,0,275,30,24.6774193548,40.4838709677,0.0,19.247311828,0.0,14.7849462366,1.61290322581
3394,1500000US131350504323,131350504323,"Block Group 3, Census Tract 504.32, Gwinnett County, Georgia",2824,1262,651,0,635,0,242,68,44.6883852691,23.052407932,0.0,22.4858356941,0.0,8.56940509915,2.40793201133
3395,1500000US131350504331,131350504331,"Block Group 1, Census Tract 504.33, Gwinnett County, Georgia",2337,1132,622,0,154,0,353,152,48.4381685922,26.6153187848,0.0,6.58964484382,0.0,15.1048352589,6.50406504065
3396,1500000US131350504341,131350504341,"Block Group 1, Census Tract 504.34, Gwinnett County, Georgia",2005,847,466,14,194,0,468,32,42.2443890274,23.2418952618,0.69825436409,9.67581047382,0.0,23.3416458853,1.59600997506
3397,1500000US131350504342,131350504342,"Block Group 2, Census Tract 504.34, Gwinnett County, Georgia",4658,1597,684,138,489,0,1656,188,34.2851009017,14.6844139116,2.96264491198,10.4980678403,0.0,35.5517389438,4.03606698154
3398,1500000US131350504343,131350504343,"Block Group 3, Census Tract 504.34, Gwinnett County, Georgia",1251,501,298,0,32,0,381,78,40.0479616307,23.8209432454,0.0,2.55795363709,0.0,30.4556354916,6.23501199041
3399,1500000US131350504351,131350504351,"Block Group 1, Census Tract 504.35, Gwinnett County, Georgia",2451,1088,480,0,111,17,741,28,44.3900448796,19.5838433293,0.0,4.52876376989,0.693594451244,30.2325581395,1.14239086087
3400,1500000US131350504352,131350504352,"Block Group 2, Census Tract 504.35, Gwinnett County, Georgia",1072,668,97,0,46,75,68,236,62.3134328358,9.04850746269,0.0,4.29104477612,6.99626865672,6.34328358209,22.0149253731
3401,1500000US131350504361,131350504361,"Block Group 1, Census Tract 504.36, Gwinnett County, Georgia",1351,336,854,0,0,18,66,154,24.8704663212,63.2124352332,0.0,0.0,1.33234641007,4.88527017024,11.3989637306
3402,1500000US131350504362,131350504362,"Block Group 2, Census Tract 504.36, Gwinnett County, Georgia",1544,696,222,0,132,0,422,144,45.0777202073,14.378238342,0.0,8.54922279793,0.0,27.3316062176,9.32642487047
3403,1500000US131350504363,131350504363,"Block Group 3, Census Tract 504.36, Gwinnett County, Georgia",1394,579,550,22,243,0,0,0,41.5351506456,39.4548063128,1.57819225251,17.4318507891,0.0,0.0,0.0
3404,1500000US131350504364,131350504364,"Block Group 4, Census Tract 504.36, Gwinnett County, Georgia",856,178,232,106,197,0,143,0,20.7943925234,27.1028037383,12.3831775701,23.0140186916,0.0,16.7056074766,0.0
3405,1500000US131350504365,131350504365,"Block Group 5, Census Tract 504.36, Gwinnett County, Georgia",1454,934,205,0,12,0,303,0,64.2365887208,14.0990371389,0.0,0.825309491059,0.0,20.8390646492,0.0
3406,1500000US131350505111,131350505111,"Block Group 1, Census Tract 505.11, Gwinnett County, Georgia",2537,1213,294,0,754,0,229,94,47.812376823,11.5884903429,0.0,29.7201418999,0.0,9.02640914466,3.70516357903
3407,1500000US131350505112,131350505112,"Block Group 2, Census Tract 505.11, Gwinnett County, Georgia",3386,1655,1079,0,521,0,77,108,48.877731837,31.8665091553,0.0,15.3868871825,0.0,2.27406969876,3.18960425281
3408,1500000US131350505113,131350505113,"Block Group 3, Census Tract 505.11, Gwinnett County, Georgia",5268,1796,1870,509,524,1,305,526,34.092634776,35.497342445,9.66211085801,9.94684889901,0.0189825360668,5.78967350038,9.98481397115
3409,1500000US131350505201,131350505201,"Block Group 1, Census Tract 505.20, Gwinnett County, Georgia",1811,1069,267,0,45,0,409,42,59.0281612369,14.7432357813,0.0,2.48481501933,0.0,22.5842076201,2.3191606847
3410,1500000US131350505202,131350505202,"Block Group 2, Census Tract 505.20, Gwinnett County, Georgia",1315,611,464,0,22,0,195,46,46.463878327,35.2851711027,0.0,1.67300380228,0.0,14.8288973384,3.49809885932
3411,1500000US131350505203,131350505203,"Block Group 3, Census Tract 505.20, Gwinnett County, Georgia",1718,511,1026,40,90,0,0,102,29.7438882421,59.7206053551,2.3282887078,5.23864959255,0.0,0.0,5.93713620489
3412,1500000US131350505211,131350505211,"Block Group 1, Census Tract 505.21, Gwinnett County, Georgia",733,337,250,0,7,0,128,22,45.9754433834,34.1064120055,0.0,0.954979536153,0.0,17.4624829468,3.00136425648
3413,1500000US131350505212,131350505212,"Block Group 2, Census Tract 505.21, Gwinnett County, Georgia",1471,625,399,0,36,0,343,136,42.4881033311,27.1244051666,0.0,2.44731475187,0.0,23.3174711081,9.24541128484
3414,1500000US131350505213,131350505213,"Block Group 3, Census Tract 505.21, Gwinnett County, Georgia",1952,1381,308,0,77,0,79,214,70.7479508197,15.7786885246,0.0,3.94467213115,0.0,4.04713114754,10.9631147541
3415,1500000US131350505214,131350505214,"Block Group 4, Census Tract 505.21, Gwinnett County, Georgia",1382,1137,215,0,0,0,0,60,82.2720694645,15.5571635311,0.0,0.0,0.0,0.0,4.34153400868
3416,1500000US131350505221,131350505221,"Block Group 1, Census Tract 505.22, Gwinnett County, Georgia",1305,898,64,0,66,0,103,348,68.8122605364,4.90421455939,0.0,5.05747126437,0.0,7.89272030651,26.6666666667
3417,1500000US131350505222,131350505222,"Block Group 2, Census Tract 505.22, Gwinnett County, Georgia",4029,1512,1515,8,173,0,470,702,37.5279225614,37.6023827252,0.198560436833,4.29386944651,0.0,11.6654256639,17.4236783321
3418,1500000US131350505231,131350505231,"Block Group 1, Census Tract 505.23, Gwinnett County, Georgia",3229,984,1800,37,171,0,210,54,30.4738309074,55.7448126355,1.14586559306,5.29575720037,0.0,6.50356147414,1.67234437906
3419,1500000US131350505232,131350505232,"Block Group 2, Census Tract 505.23, Gwinnett County, Georgia",943,467,85,125,0,0,31,470,49.5227995758,9.01378579003,13.2555673383,0.0,0.0,3.28738069989,49.8409331919
3420,1500000US131350505233,131350505233,"Block Group 3, Census Tract 505.23, Gwinnett County, Georgia",2844,1270,586,21,146,0,794,54,44.6554149086,20.6047819972,0.738396624473,5.13361462729,0.0,27.9184247539,1.89873417722
3421,1500000US131350505241,131350505241,"Block Group 1, Census Tract 505.24, Gwinnett County, Georgia",3168,1220,1044,13,119,0,614,316,38.5101010101,32.9545454545,0.410353535354,3.75631313131,0.0,19.3813131313,9.97474747475
3422,1500000US131350505242,131350505242,"Block Group 2, Census Tract 505.24, Gwinnett County, Georgia",2994,1223,659,0,202,0,839,142,40.8483633935,22.0106880428,0.0,6.74682698731,0.0,28.0227120908,4.74281897128
3423,1500000US131350505251,131350505251,"Block Group 1, Census Tract 505.25, Gwinnett County, Georgia",2435,1450,119,0,513,0,297,112,59.5482546201,4.88706365503,0.0,21.067761807,0.0,12.1971252567,4.59958932238
3424,1500000US131350505252,131350505252,"Block Group 2, Census Tract 505.25, Gwinnett County, Georgia",1626,541,922,0,0,0,163,0,33.2718327183,56.7035670357,0.0,0.0,0.0,10.024600246,0.0
3425,1500000US131350505253,131350505253,"Block Group 3, Census Tract 505.25, Gwinnett County, Georgia",2677,1591,299,0,604,0,93,180,59.4322002241,11.1692192753,0.0,22.5625700411,0.0,3.47403810235,6.72394471423
3426,1500000US131350505254,131350505254,"Block Group 4, Census Tract 505.25, Gwinnett County, Georgia",1465,1032,18,0,158,0,39,436,70.4436860068,1.22866894198,0.0,10.7849829352,0.0,2.66211604096,29.7610921502
3427,1500000US131350505261,131350505261,"Block Group 1, Census Tract 505.26, Gwinnett County, Georgia",3045,1284,391,0,368,0,967,70,42.1674876847,12.8407224959,0.0,12.0853858785,0.0,31.7569786535,2.29885057471
3428,1500000US131350505262,131350505262,"Block Group 2, Census Tract 505.26, Gwinnett County, Georgia",1796,529,611,0,293,0,312,102,29.4543429844,34.0200445434,0.0,16.3140311804,0.0,17.3719376392,5.67928730512
3429,1500000US131350505271,131350505271,"Block Group 1, Census Tract 505.27, Gwinnett County, Georgia",2385,1189,604,0,355,0,199,76,49.8532494759,25.3249475891,0.0,14.8846960168,0.0,8.34381551363,3.18658280922
3430,1500000US131350505272,131350505272,"Block Group 2, Census Tract 505.27, Gwinnett County, Georgia",2239,1827,260,0,40,0,0,224,81.5989280929,11.6123269317,0.0,1.78651183564,0.0,0.0,10.0044662796
3431,1500000US131350505273,131350505273,"Block Group 3, Census Tract 505.27, Gwinnett County, Georgia",1726,1066,377,0,179,0,69,70,61.7612977984,21.842410197,0.0,10.3707995365,0.0,3.9976825029,4.05561993048
3432,1500000US131350505281,131350505281,"Block Group 1, Census Tract 505.28, Gwinnett County, Georgia",3367,1907,874,0,413,0,44,258,56.637956638,25.9578259578,0.0,12.2661122661,0.0,1.3068013068,7.66260766261
3433,1500000US131350505282,131350505282,"Block Group 2, Census Tract 505.28, Gwinnett County, Georgia",1863,1113,141,0,372,0,196,82,59.7423510467,7.56843800322,0.0,19.9677938808,0.0,10.5206655931,4.40150295223
3434,1500000US131350505291,131350505291,"Block Group 1, Census Tract 505.29, Gwinnett County, Georgia",2487,1363,573,0,450,0,21,160,54.8049859268,23.0398069964,0.0,18.0940892642,0.0,0.844390832328,6.4334539606
3435,1500000US131350505292,131350505292,"Block Group 2, Census Tract 505.29, Gwinnett County, Georgia",1528,1122,90,0,316,0,0,0,73.4293193717,5.89005235602,0.0,20.6806282723,0.0,0.0,0.0
3436,1500000US131350505301,131350505301,"Block Group 1, Census Tract 505.30, Gwinnett County, Georgia",4082,2314,739,15,950,0,29,70,56.6878980892,18.1038706516,0.367466927976,23.2729054385,0.0,0.710436060755,1.71484566389
3437,1500000US131350505302,131350505302,"Block Group 2, Census Tract 505.30, Gwinnett County, Georgia",1296,361,300,18,408,0,81,256,27.8549382716,23.1481481481,1.38888888889,31.4814814815,0.0,6.25,19.7530864198
3438,1500000US131350505303,131350505303,"Block Group 3, Census Tract 505.30, Gwinnett County, Georgia",682,338,209,0,117,0,0,36,49.5601173021,30.6451612903,0.0,17.1554252199,0.0,0.0,5.27859237537
3439,1500000US131350505311,131350505311,"Block Group 1, Census Tract 505.31, Gwinnett County, Georgia",2928,1595,1100,0,95,0,138,0,54.4740437158,37.5683060109,0.0,3.24453551913,0.0,4.7131147541,0.0
3440,1500000US131350505312,131350505312,"Block Group 2, Census Tract 505.31, Gwinnett County, Georgia",2252,1111,586,0,51,0,259,490,49.3339253996,26.0213143872,0.0,2.26465364121,0.0,11.5008880995,21.7584369449
3441,1500000US131350505313,131350505313,"Block Group 3, Census Tract 505.31, Gwinnett County, Georgia",3492,983,1266,0,311,0,793,278,28.1500572738,36.2542955326,0.0,8.90607101947,0.0,22.7090492554,7.96105383734
3442,1500000US131350505321,131350505321,"Block Group 1, Census Tract 505.32, Gwinnett County, Georgia",3842,1676,1213,0,448,0,425,160,43.623112962,31.5720978657,0.0,11.6605934409,0.0,11.0619469027,4.16449765747
3443,1500000US131350505322,131350505322,"Block Group 2, Census Tract 505.32, Gwinnett County, Georgia",4096,1830,1420,0,554,0,257,70,44.677734375,34.66796875,0.0,13.525390625,0.0,6.2744140625,1.708984375
3444,1500000US131350505331,131350505331,"Block Group 1, Census Tract 505.33, Gwinnett County, Georgia",1837,610,427,0,757,0,30,26,33.2063146434,23.2444202504,0.0,41.2084921067,0.0,1.63309744148,1.41535111595
3445,1500000US131350505332,131350505332,"Block Group 2, Census Tract 505.33, Gwinnett County, Georgia",4290,640,832,0,1336,0,1469,26,14.9184149184,19.3939393939,0.0,31.1421911422,0.0,34.2424242424,0.606060606061
3446,1500000US131350505333,131350505333,"Block Group 3, Census Tract 505.33, Gwinnett County, Georgia",1839,529,493,0,208,0,609,0,28.7656334965,26.8080478521,0.0,11.3104948341,0.0,33.1158238173,0.0
3447,1500000US131350505341,131350505341,"Block Group 1, Census Tract 505.34, Gwinnett County, Georgia",3977,694,1017,0,704,0,1463,198,17.4503394518,25.5720392255,0.0,17.7017852653,0.0,36.7865225044,4.97862710586
