,ID,ID2,GEOGRAPHY,MEDIAN_YEAR_STRUCTURE_BUILT
2161,1500000US130950107002,130950107002,"Block Group 2, Census Tract 107, Dougherty County, Georgia",1965
2162,1500000US130950107003,130950107003,"Block Group 3, Census Tract 107, Dougherty County, Georgia",1986
2163,1500000US130950109001,130950109001,"Block Group 1, Census Tract 109, Dougherty County, Georgia",1974
2164,1500000US130950109002,130950109002,"Block Group 2, Census Tract 109, Dougherty County, Georgia",1974
2165,1500000US130950109003,130950109003,"Block Group 3, Census Tract 109, Dougherty County, Georgia",1996
2166,1500000US130950110001,130950110001,"Block Group 1, Census Tract 110, Dougherty County, Georgia",1973
2167,1500000US130950110002,130950110002,"Block Group 2, Census Tract 110, Dougherty County, Georgia",1976
2168,1500000US130950112001,130950112001,"Block Group 1, Census Tract 112, Dougherty County, Georgia",1980
2169,1500000US130950112002,130950112002,"Block Group 2, Census Tract 112, Dougherty County, Georgia",1979
2170,1500000US130950112003,130950112003,"Block Group 3, Census Tract 112, Dougherty County, Georgia",1979
2171,1500000US130950113001,130950113001,"Block Group 1, Census Tract 113, Dougherty County, Georgia",1996
2172,1500000US130950114001,130950114001,"Block Group 1, Census Tract 114, Dougherty County, Georgia",1957
2173,1500000US130950114002,130950114002,"Block Group 2, Census Tract 114, Dougherty County, Georgia",1952
2174,1500000US130950116001,130950116001,"Block Group 1, Census Tract 116, Dougherty County, Georgia",1979
2175,1500000US130950116002,130950116002,"Block Group 2, Census Tract 116, Dougherty County, Georgia",2007
2176,1500000US130970801021,130970801021,"Block Group 1, Census Tract 801.02, Douglas County, Georgia",1975
2177,1500000US130970801022,130970801022,"Block Group 2, Census Tract 801.02, Douglas County, Georgia",2002
2178,1500000US130970801031,130970801031,"Block Group 1, Census Tract 801.03, Douglas County, Georgia",1988
2179,1500000US130970801032,130970801032,"Block Group 2, Census Tract 801.03, Douglas County, Georgia",1970
2180,1500000US130970801033,130970801033,"Block Group 3, Census Tract 801.03, Douglas County, Georgia",1991
2181,1500000US130970801034,130970801034,"Block Group 4, Census Tract 801.03, Douglas County, Georgia",1988
2182,1500000US130970802011,130970802011,"Block Group 1, Census Tract 802.01, Douglas County, Georgia",1993
2183,1500000US130970802012,130970802012,"Block Group 2, Census Tract 802.01, Douglas County, Georgia",1974
2184,1500000US130970802013,130970802013,"Block Group 3, Census Tract 802.01, Douglas County, Georgia",1992
2185,1500000US130970802021,130970802021,"Block Group 1, Census Tract 802.02, Douglas County, Georgia",1982
2186,1500000US130970802022,130970802022,"Block Group 2, Census Tract 802.02, Douglas County, Georgia",1996
2187,1500000US130970802023,130970802023,"Block Group 3, Census Tract 802.02, Douglas County, Georgia",1971
2188,1500000US130970802024,130970802024,"Block Group 4, Census Tract 802.02, Douglas County, Georgia",1982
2189,1500000US130970803011,130970803011,"Block Group 1, Census Tract 803.01, Douglas County, Georgia",1999
2190,1500000US130970803012,130970803012,"Block Group 2, Census Tract 803.01, Douglas County, Georgia",1997
2191,1500000US130970803013,130970803013,"Block Group 3, Census Tract 803.01, Douglas County, Georgia",2001
2192,1500000US130970803014,130970803014,"Block Group 4, Census Tract 803.01, Douglas County, Georgia",1998
2193,1500000US130970803031,130970803031,"Block Group 1, Census Tract 803.03, Douglas County, Georgia",1982
2194,1500000US130970803032,130970803032,"Block Group 2, Census Tract 803.03, Douglas County, Georgia",1982
2195,1500000US130970803041,130970803041,"Block Group 1, Census Tract 803.04, Douglas County, Georgia",1967
2196,1500000US130970803042,130970803042,"Block Group 2, Census Tract 803.04, Douglas County, Georgia",1984
2197,1500000US130970804021,130970804021,"Block Group 1, Census Tract 804.02, Douglas County, Georgia",1992
2198,1500000US130970804022,130970804022,"Block Group 2, Census Tract 804.02, Douglas County, Georgia",2000
2199,1500000US130970804023,130970804023,"Block Group 3, Census Tract 804.02, Douglas County, Georgia",1998
2200,1500000US130970804031,130970804031,"Block Group 1, Census Tract 804.03, Douglas County, Georgia",1999
2201,1500000US130970804032,130970804032,"Block Group 2, Census Tract 804.03, Douglas County, Georgia",1991
2202,1500000US130970804041,130970804041,"Block Group 1, Census Tract 804.04, Douglas County, Georgia",1990
2203,1500000US130970804042,130970804042,"Block Group 2, Census Tract 804.04, Douglas County, Georgia",2002
2204,1500000US130970804043,130970804043,"Block Group 3, Census Tract 804.04, Douglas County, Georgia",2003
2205,1500000US130970805051,130970805051,"Block Group 1, Census Tract 805.05, Douglas County, Georgia",1995
2206,1500000US130970805052,130970805052,"Block Group 2, Census Tract 805.05, Douglas County, Georgia",1977
2207,1500000US130970805061,130970805061,"Block Group 1, Census Tract 805.06, Douglas County, Georgia",1980
2208,1500000US130970805062,130970805062,"Block Group 2, Census Tract 805.06, Douglas County, Georgia",1976
2209,1500000US130970805063,130970805063,"Block Group 3, Census Tract 805.06, Douglas County, Georgia",1986
2210,1500000US130970805071,130970805071,"Block Group 1, Census Tract 805.07, Douglas County, Georgia",1990
2211,1500000US130970805072,130970805072,"Block Group 2, Census Tract 805.07, Douglas County, Georgia",1993
2212,1500000US130970805081,130970805081,"Block Group 1, Census Tract 805.08, Douglas County, Georgia",1986
2213,1500000US130970805082,130970805082,"Block Group 2, Census Tract 805.08, Douglas County, Georgia",1991
2214,1500000US130970805083,130970805083,"Block Group 3, Census Tract 805.08, Douglas County, Georgia",1979
2215,1500000US130970805091,130970805091,"Block Group 1, Census Tract 805.09, Douglas County, Georgia",1996
2216,1500000US130970805092,130970805092,"Block Group 2, Census Tract 805.09, Douglas County, Georgia",1996
2217,1500000US130970805093,130970805093,"Block Group 3, Census Tract 805.09, Douglas County, Georgia",1976
2218,1500000US130970805101,130970805101,"Block Group 1, Census Tract 805.10, Douglas County, Georgia",1977
2219,1500000US130970805102,130970805102,"Block Group 2, Census Tract 805.10, Douglas County, Georgia",1997
2220,1500000US130970805103,130970805103,"Block Group 3, Census Tract 805.10, Douglas County, Georgia",2000
2221,1500000US130970805111,130970805111,"Block Group 1, Census Tract 805.11, Douglas County, Georgia",1996
2222,1500000US130970805112,130970805112,"Block Group 2, Census Tract 805.11, Douglas County, Georgia",2000
2223,1500000US130970806021,130970806021,"Block Group 1, Census Tract 806.02, Douglas County, Georgia",2003
2224,1500000US130970806022,130970806022,"Block Group 2, Census Tract 806.02, Douglas County, Georgia",1979
2225,1500000US130970806031,130970806031,"Block Group 1, Census Tract 806.03, Douglas County, Georgia",1998
2226,1500000US130970806032,130970806032,"Block Group 2, Census Tract 806.03, Douglas County, Georgia",1979
2227,1500000US130970806041,130970806041,"Block Group 1, Census Tract 806.04, Douglas County, Georgia",1977
2228,1500000US130970806042,130970806042,"Block Group 2, Census Tract 806.04, Douglas County, Georgia",2002
2229,1500000US130970806043,130970806043,"Block Group 3, Census Tract 806.04, Douglas County, Georgia",1981
2230,1500000US130970806044,130970806044,"Block Group 4, Census Tract 806.04, Douglas County, Georgia",1985
2231,1500000US130990901001,130990901001,"Block Group 1, Census Tract 901, Early County, Georgia",1971
2232,1500000US130990901002,130990901002,"Block Group 2, Census Tract 901, Early County, Georgia",1991
2233,1500000US130990902001,130990902001,"Block Group 1, Census Tract 902, Early County, Georgia",1980
2234,1500000US130990902002,130990902002,"Block Group 2, Census Tract 902, Early County, Georgia",1990
2235,1500000US130990902003,130990902003,"Block Group 3, Census Tract 902, Early County, Georgia",1980
2236,1500000US130990902004,130990902004,"Block Group 4, Census Tract 902, Early County, Georgia",1976
2237,1500000US130990903001,130990903001,"Block Group 1, Census Tract 903, Early County, Georgia",1980
2238,1500000US130990903002,130990903002,"Block Group 2, Census Tract 903, Early County, Georgia",1991
2239,1500000US130990904001,130990904001,"Block Group 1, Census Tract 904, Early County, Georgia",1979
2240,1500000US130990904002,130990904002,"Block Group 2, Census Tract 904, Early County, Georgia",1987
2241,1500000US130990904003,130990904003,"Block Group 3, Census Tract 904, Early County, Georgia",1971
2242,1500000US130990905001,130990905001,"Block Group 1, Census Tract 905, Early County, Georgia",1990
2243,1500000US130990905002,130990905002,"Block Group 2, Census Tract 905, Early County, Georgia",1981
2244,1500000US131018801001,131018801001,"Block Group 1, Census Tract 8801, Echols County, Georgia",1979
2245,1500000US131018802001,131018802001,"Block Group 1, Census Tract 8802, Echols County, Georgia",1982
2246,1500000US131018802002,131018802002,"Block Group 2, Census Tract 8802, Echols County, Georgia",1987
2247,1500000US131030301001,131030301001,"Block Group 1, Census Tract 301, Effingham County, Georgia",1991
2248,1500000US131030301002,131030301002,"Block Group 2, Census Tract 301, Effingham County, Georgia",1984
2249,1500000US131030301003,131030301003,"Block Group 3, Census Tract 301, Effingham County, Georgia",1996
2250,1500000US131030302021,131030302021,"Block Group 1, Census Tract 302.02, Effingham County, Georgia",1991
2251,1500000US131030302022,131030302022,"Block Group 2, Census Tract 302.02, Effingham County, Georgia",1994
2252,1500000US131030302031,131030302031,"Block Group 1, Census Tract 302.03, Effingham County, Georgia",1980
2253,1500000US131030302032,131030302032,"Block Group 2, Census Tract 302.03, Effingham County, Georgia",2001
2254,1500000US131030302033,131030302033,"Block Group 3, Census Tract 302.03, Effingham County, Georgia",1994
2255,1500000US131030302041,131030302041,"Block Group 1, Census Tract 302.04, Effingham County, Georgia",1991
2256,1500000US131030302042,131030302042,"Block Group 2, Census Tract 302.04, Effingham County, Georgia",1995
2257,1500000US131030303011,131030303011,"Block Group 1, Census Tract 303.01, Effingham County, Georgia",1997
2258,1500000US131030303012,131030303012,"Block Group 2, Census Tract 303.01, Effingham County, Georgia",2001
2259,1500000US131030303031,131030303031,"Block Group 1, Census Tract 303.03, Effingham County, Georgia",1995
2260,1500000US131030303041,131030303041,"Block Group 1, Census Tract 303.04, Effingham County, Georgia",1993
2261,1500000US131030303042,131030303042,"Block Group 2, Census Tract 303.04, Effingham County, Georgia",1999
2262,1500000US131030303043,131030303043,"Block Group 3, Census Tract 303.04, Effingham County, Georgia",1988
2263,1500000US131030303051,131030303051,"Block Group 1, Census Tract 303.05, Effingham County, Georgia",1997
2264,1500000US131030303052,131030303052,"Block Group 2, Census Tract 303.05, Effingham County, Georgia",2002
2265,1500000US131030304011,131030304011,"Block Group 1, Census Tract 304.01, Effingham County, Georgia",1990
2266,1500000US131030304012,131030304012,"Block Group 2, Census Tract 304.01, Effingham County, Georgia",1990
2267,1500000US131030304021,131030304021,"Block Group 1, Census Tract 304.02, Effingham County, Georgia",1996
2268,1500000US131030304022,131030304022,"Block Group 2, Census Tract 304.02, Effingham County, Georgia",1991
2269,1500000US131050001001,131050001001,"Block Group 1, Census Tract 1, Elbert County, Georgia",1985
2270,1500000US131050001002,131050001002,"Block Group 2, Census Tract 1, Elbert County, Georgia",1988
2271,1500000US131050001003,131050001003,"Block Group 3, Census Tract 1, Elbert County, Georgia",1988
2272,1500000US131050002001,131050002001,"Block Group 1, Census Tract 2, Elbert County, Georgia",1974
