,ID,ID2,GEOGRAPHY,T,NO_HIGHSCHOOL,HIGHSCHOOL_GED,SOMECOLLEGE,PROFESSIONALDEGREE,PCT_NO_HIGHSCHOOL,PCT_HIGHSCHOOL_GED,PCT_SOMECOLLEGE,PCT_PROFESSIONALDEGREE
2732,1500000US131210078063,131210078063,"Block Group 3, Census Tract 78.06, Fulton County, Georgia",928,161,290,288,189,17.349137931,31.25,31.0344827586,20.3663793103
2733,1500000US131210078071,131210078071,"Block Group 1, Census Tract 78.07, Fulton County, Georgia",1446,409,625,234,178,28.2849239281,43.2226832642,16.1825726141,12.3098201936
2734,1500000US131210078072,131210078072,"Block Group 2, Census Tract 78.07, Fulton County, Georgia",496,61,65,130,233,12.2983870968,13.1048387097,26.2096774194,46.9758064516
2735,1500000US131210078081,131210078081,"Block Group 1, Census Tract 78.08, Fulton County, Georgia",897,172,263,202,237,19.1750278707,29.3199554069,22.519509476,26.4214046823
2736,1500000US131210078082,131210078082,"Block Group 2, Census Tract 78.08, Fulton County, Georgia",701,202,364,135,0,28.8159771755,51.9258202568,19.2582025678,0.0
2737,1500000US131210079001,131210079001,"Block Group 1, Census Tract 79, Fulton County, Georgia",1444,126,568,234,470,8.72576177285,39.3351800554,16.2049861496,32.5484764543
2738,1500000US131210079002,131210079002,"Block Group 2, Census Tract 79, Fulton County, Georgia",1061,47,469,219,293,4.42978322337,44.2035815269,20.6409048068,27.6154571159
2739,1500000US131210079003,131210079003,"Block Group 3, Census Tract 79, Fulton County, Georgia",2034,40,170,463,1257,1.96656833825,8.35791543756,22.7630285152,61.7994100295
2740,1500000US131210080001,131210080001,"Block Group 1, Census Tract 80, Fulton County, Georgia",723,133,152,270,168,18.3955739972,21.0235131397,37.3443983402,23.2365145228
2741,1500000US131210080002,131210080002,"Block Group 2, Census Tract 80, Fulton County, Georgia",802,182,206,155,223,22.6932668329,25.6857855362,19.3266832918,27.8054862843
2742,1500000US131210080003,131210080003,"Block Group 3, Census Tract 80, Fulton County, Georgia",238,59,114,20,45,24.7899159664,47.8991596639,8.40336134454,18.9075630252
2743,1500000US131210080004,131210080004,"Block Group 4, Census Tract 80, Fulton County, Georgia",687,101,161,219,173,14.7016011645,23.4352256186,31.8777292576,25.1819505095
2744,1500000US131210080005,131210080005,"Block Group 5, Census Tract 80, Fulton County, Georgia",1101,82,404,253,362,7.44777475023,36.6939146231,22.9791099001,32.8792007266
2745,1500000US131210081011,131210081011,"Block Group 1, Census Tract 81.01, Fulton County, Georgia",828,155,330,152,185,18.7198067633,39.8550724638,18.3574879227,22.3429951691
2746,1500000US131210081021,131210081021,"Block Group 1, Census Tract 81.02, Fulton County, Georgia",951,238,455,22,236,25.0262881178,47.8443743428,2.31335436383,24.8159831756
2747,1500000US131210081022,131210081022,"Block Group 2, Census Tract 81.02, Fulton County, Georgia",565,75,135,238,99,13.2743362832,23.8938053097,42.1238938053,17.5221238938
2748,1500000US131210081023,131210081023,"Block Group 3, Census Tract 81.02, Fulton County, Georgia",1394,242,543,422,187,17.3601147776,38.9526542324,30.2725968436,13.4146341463
2749,1500000US131210081024,131210081024,"Block Group 4, Census Tract 81.02, Fulton County, Georgia",1781,512,829,334,98,28.7478944413,46.5468837732,18.7535092645,5.50252667041
2750,1500000US131210082011,131210082011,"Block Group 1, Census Tract 82.01, Fulton County, Georgia",1680,138,444,441,615,8.21428571429,26.4285714286,26.25,36.6071428571
2751,1500000US131210082012,131210082012,"Block Group 2, Census Tract 82.01, Fulton County, Georgia",1973,404,586,474,495,20.4764318297,29.7009630005,24.0243284339,25.0886974151
2752,1500000US131210082013,131210082013,"Block Group 3, Census Tract 82.01, Fulton County, Georgia",596,57,244,129,166,9.56375838926,40.9395973154,21.644295302,27.8523489933
2753,1500000US131210082021,131210082021,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",688,156,242,101,189,22.6744186047,35.1744186047,14.6802325581,27.4709302326
2754,1500000US131210082022,131210082022,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",570,143,146,139,142,25.0877192982,25.6140350877,24.3859649123,24.9122807018
2755,1500000US131210082023,131210082023,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",159,35,46,39,39,22.0125786164,28.9308176101,24.5283018868,24.5283018868
2756,1500000US131210082024,131210082024,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",0,0,0,0,0,,,,
2757,1500000US131210083011,131210083011,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",1177,219,375,317,266,18.6066270178,31.8606627018,26.9328802039,22.5998300765
2758,1500000US131210083012,131210083012,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",429,63,188,41,137,14.6853146853,43.8228438228,9.55710955711,31.9347319347
2759,1500000US131210083021,131210083021,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",487,77,144,170,92,15.8110882957,29.568788501,34.9075975359,18.8911704312
2760,1500000US131210083022,131210083022,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",980,187,216,334,243,19.0816326531,22.0408163265,34.0816326531,24.7959183673
2761,1500000US131210084001,131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",1000,376,211,290,123,37.6,21.1,29.0,12.3
2762,1500000US131210084002,131210084002,"Block Group 2, Census Tract 84, Fulton County, Georgia",643,83,162,236,162,12.9082426128,25.1944012442,36.7029548989,25.1944012442
2763,1500000US131210084003,131210084003,"Block Group 3, Census Tract 84, Fulton County, Georgia",550,45,214,113,168,8.18181818182,38.9090909091,20.5454545455,30.5454545455
2764,1500000US131210085001,131210085001,"Block Group 1, Census Tract 85, Fulton County, Georgia",476,101,133,152,90,21.218487395,27.9411764706,31.9327731092,18.9075630252
2765,1500000US131210085002,131210085002,"Block Group 2, Census Tract 85, Fulton County, Georgia",590,146,168,184,92,24.7457627119,28.4745762712,31.186440678,15.593220339
2766,1500000US131210085003,131210085003,"Block Group 3, Census Tract 85, Fulton County, Georgia",715,130,135,297,153,18.1818181818,18.8811188811,41.5384615385,21.3986013986
2767,1500000US131210086011,131210086011,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",586,146,244,121,75,24.9146757679,41.638225256,20.6484641638,12.7986348123
2768,1500000US131210086012,131210086012,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",659,182,235,108,134,27.6176024279,35.660091047,16.3884673748,20.3338391502
2769,1500000US131210086013,131210086013,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",1099,139,524,303,133,12.6478616924,47.6797088262,27.5705186533,12.101910828
2770,1500000US131210086014,131210086014,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",291,29,158,61,43,9.96563573883,54.295532646,20.9621993127,14.7766323024
2771,1500000US131210086021,131210086021,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",581,19,186,184,192,3.27022375215,32.0137693632,31.669535284,33.0464716007
2772,1500000US131210086022,131210086022,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",205,50,112,43,0,24.3902439024,54.6341463415,20.9756097561,0.0
2773,1500000US131210087001,131210087001,"Block Group 1, Census Tract 87, Fulton County, Georgia",634,181,184,110,159,28.5488958991,29.0220820189,17.3501577287,25.0788643533
2774,1500000US131210087002,131210087002,"Block Group 2, Census Tract 87, Fulton County, Georgia",449,78,182,147,42,17.3719376392,40.5345211581,32.7394209354,9.35412026726
2775,1500000US131210087003,131210087003,"Block Group 3, Census Tract 87, Fulton County, Georgia",730,80,174,227,249,10.9589041096,23.8356164384,31.095890411,34.1095890411
2776,1500000US131210087004,131210087004,"Block Group 4, Census Tract 87, Fulton County, Georgia",1190,94,351,302,443,7.89915966387,29.4957983193,25.3781512605,37.2268907563
2777,1500000US131210088001,131210088001,"Block Group 1, Census Tract 88, Fulton County, Georgia",2106,163,168,271,1470,7.73979107312,7.97720797721,12.8679962013,69.8005698006
2778,1500000US131210088002,131210088002,"Block Group 2, Census Tract 88, Fulton County, Georgia",1163,94,113,138,806,8.08254514187,9.71625107481,11.8658641445,69.3035253654
2779,1500000US131210089021,131210089021,"Block Group 1, Census Tract 89.02, Fulton County, Georgia",1630,0,87,163,1380,0.0,5.33742331288,10.0,84.6625766871
2780,1500000US131210089022,131210089022,"Block Group 2, Census Tract 89.02, Fulton County, Georgia",480,0,66,114,274,0.0,13.75,23.75,57.0833333333
2781,1500000US131210089023,131210089023,"Block Group 3, Census Tract 89.02, Fulton County, Georgia",758,69,108,181,364,9.10290237467,14.2480211082,23.8786279683,48.0211081794
2782,1500000US131210089024,131210089024,"Block Group 4, Census Tract 89.02, Fulton County, Georgia",1808,99,90,195,1402,5.47566371681,4.97787610619,10.7853982301,77.5442477876
2783,1500000US131210089031,131210089031,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",1236,185,343,53,650,14.9676375405,27.7508090615,4.28802588997,52.5889967638
2784,1500000US131210089041,131210089041,"Block Group 1, Census Tract 89.04, Fulton County, Georgia",912,0,24,188,700,0.0,2.63157894737,20.6140350877,76.7543859649
2785,1500000US131210089042,131210089042,"Block Group 2, Census Tract 89.04, Fulton County, Georgia",1359,40,132,97,995,2.94334069169,9.71302428256,7.13760117734,73.2155997057
2786,1500000US131210089043,131210089043,"Block Group 3, Census Tract 89.04, Fulton County, Georgia",1249,12,19,95,1097,0.960768614892,1.52121697358,7.60608486789,87.8302642114
2787,1500000US131210090001,131210090001,"Block Group 1, Census Tract 90, Fulton County, Georgia",957,10,0,28,886,1.04493207941,0.0,2.92580982236,92.5809822362
2788,1500000US131210090002,131210090002,"Block Group 2, Census Tract 90, Fulton County, Georgia",987,14,0,132,821,1.41843971631,0.0,13.3738601824,83.1813576494
2789,1500000US131210090003,131210090003,"Block Group 3, Census Tract 90, Fulton County, Georgia",1188,10,46,77,1021,0.841750841751,3.87205387205,6.48148148148,85.9427609428
2790,1500000US131210091011,131210091011,"Block Group 1, Census Tract 91.01, Fulton County, Georgia",1099,148,143,49,638,13.4667879891,13.0118289354,4.45859872611,58.0527752502
2791,1500000US131210091012,131210091012,"Block Group 2, Census Tract 91.01, Fulton County, Georgia",1288,12,69,128,1060,0.931677018634,5.35714285714,9.93788819876,82.298136646
2792,1500000US131210091013,131210091013,"Block Group 3, Census Tract 91.01, Fulton County, Georgia",474,0,0,0,474,0.0,0.0,0.0,100.0
2793,1500000US131210091014,131210091014,"Block Group 4, Census Tract 91.01, Fulton County, Georgia",902,0,42,70,767,0.0,4.65631929047,7.76053215078,85.0332594235
2794,1500000US131210091021,131210091021,"Block Group 1, Census Tract 91.02, Fulton County, Georgia",275,0,0,14,246,0.0,0.0,5.09090909091,89.4545454545
2795,1500000US131210091022,131210091022,"Block Group 2, Census Tract 91.02, Fulton County, Georgia",839,46,52,77,605,5.48271752086,6.1978545888,9.17759237187,72.1096543504
2796,1500000US131210091023,131210091023,"Block Group 3, Census Tract 91.02, Fulton County, Georgia",1204,33,73,202,885,2.74086378738,6.06312292359,16.7774086379,73.5049833887
2797,1500000US131210092001,131210092001,"Block Group 1, Census Tract 92, Fulton County, Georgia",2011,0,53,254,1635,0.0,2.63550472402,12.6305320736,81.3028344107
2798,1500000US131210092002,131210092002,"Block Group 2, Census Tract 92, Fulton County, Georgia",1911,763,356,147,630,39.9267399267,18.6289900576,7.69230769231,32.967032967
2799,1500000US131210092003,131210092003,"Block Group 3, Census Tract 92, Fulton County, Georgia",1416,108,140,82,1073,7.62711864407,9.88700564972,5.79096045198,75.7768361582
2800,1500000US131210093001,131210093001,"Block Group 1, Census Tract 93, Fulton County, Georgia",799,20,80,74,607,2.50312891114,10.0125156446,9.26157697121,75.9699624531
2801,1500000US131210093002,131210093002,"Block Group 2, Census Tract 93, Fulton County, Georgia",1226,61,59,109,970,4.97553017945,4.81239804241,8.89070146819,79.11908646
2802,1500000US131210093003,131210093003,"Block Group 3, Census Tract 93, Fulton County, Georgia",1236,38,45,49,1040,3.07443365696,3.64077669903,3.9644012945,84.142394822
2803,1500000US131210093004,131210093004,"Block Group 4, Census Tract 93, Fulton County, Georgia",620,0,18,47,555,0.0,2.90322580645,7.58064516129,89.5161290323
2804,1500000US131210094021,131210094021,"Block Group 1, Census Tract 94.02, Fulton County, Georgia",1973,46,88,230,1576,2.3314749113,4.4602128738,11.6573745565,79.8783578307
2805,1500000US131210094022,131210094022,"Block Group 2, Census Tract 94.02, Fulton County, Georgia",1509,233,336,131,809,15.4406891981,22.2664015905,8.68124585818,53.6116633532
2806,1500000US131210094031,131210094031,"Block Group 1, Census Tract 94.03, Fulton County, Georgia",1690,216,170,340,964,12.7810650888,10.0591715976,20.1183431953,57.0414201183
2807,1500000US131210094032,131210094032,"Block Group 2, Census Tract 94.03, Fulton County, Georgia",1008,0,133,183,676,0.0,13.1944444444,18.1547619048,67.0634920635
2808,1500000US131210094033,131210094033,"Block Group 3, Census Tract 94.03, Fulton County, Georgia",985,69,326,110,480,7.00507614213,33.0964467005,11.1675126904,48.730964467
2809,1500000US131210094041,131210094041,"Block Group 1, Census Tract 94.04, Fulton County, Georgia",1879,94,150,331,1256,5.00266098989,7.98296966472,17.6157530601,66.8440659925
2810,1500000US131210094042,131210094042,"Block Group 2, Census Tract 94.04, Fulton County, Georgia",1626,35,89,132,1331,2.15252152522,5.47355473555,8.11808118081,81.8573185732
2811,1500000US131210094043,131210094043,"Block Group 3, Census Tract 94.04, Fulton County, Georgia",257,0,0,62,195,0.0,0.0,24.1245136187,75.8754863813
2812,1500000US131210095011,131210095011,"Block Group 1, Census Tract 95.01, Fulton County, Georgia",399,0,0,45,336,0.0,0.0,11.2781954887,84.2105263158
2813,1500000US131210095012,131210095012,"Block Group 2, Census Tract 95.01, Fulton County, Georgia",1486,0,25,122,1280,0.0,1.68236877524,8.20995962315,86.1372812921
2814,1500000US131210095013,131210095013,"Block Group 3, Census Tract 95.01, Fulton County, Georgia",955,0,0,99,835,0.0,0.0,10.3664921466,87.4345549738
2815,1500000US131210095021,131210095021,"Block Group 1, Census Tract 95.02, Fulton County, Georgia",383,0,16,14,337,0.0,4.17754569191,3.65535248042,87.9895561358
2816,1500000US131210095022,131210095022,"Block Group 2, Census Tract 95.02, Fulton County, Georgia",218,0,0,92,126,0.0,0.0,42.2018348624,57.7981651376
2817,1500000US131210095023,131210095023,"Block Group 3, Census Tract 95.02, Fulton County, Georgia",652,0,122,55,475,0.0,18.7116564417,8.43558282209,72.8527607362
2818,1500000US131210095024,131210095024,"Block Group 4, Census Tract 95.02, Fulton County, Georgia",1042,105,86,288,563,10.0767754319,8.25335892514,27.6391554702,54.0307101727
2819,1500000US131210096011,131210096011,"Block Group 1, Census Tract 96.01, Fulton County, Georgia",859,0,0,49,757,0.0,0.0,5.70430733411,88.1257275902
2820,1500000US131210096012,131210096012,"Block Group 2, Census Tract 96.01, Fulton County, Georgia",934,16,50,96,722,1.7130620985,5.35331905782,10.278372591,77.3019271949
2821,1500000US131210096021,131210096021,"Block Group 1, Census Tract 96.02, Fulton County, Georgia",1215,13,124,204,821,1.06995884774,10.2057613169,16.7901234568,67.5720164609
2822,1500000US131210096022,131210096022,"Block Group 2, Census Tract 96.02, Fulton County, Georgia",1771,67,43,230,1431,3.78317334839,2.42800677583,12.987012987,80.8018068888
2823,1500000US131210096023,131210096023,"Block Group 3, Census Tract 96.02, Fulton County, Georgia",884,0,24,111,749,0.0,2.7149321267,12.556561086,84.7285067873
2824,1500000US131210096031,131210096031,"Block Group 1, Census Tract 96.03, Fulton County, Georgia",932,15,75,100,742,1.60944206009,8.04721030043,10.7296137339,79.6137339056
2825,1500000US131210096032,131210096032,"Block Group 2, Census Tract 96.03, Fulton County, Georgia",1128,6,80,134,908,0.531914893617,7.09219858156,11.8794326241,80.4964539007
2826,1500000US131210096033,131210096033,"Block Group 3, Census Tract 96.03, Fulton County, Georgia",1307,15,138,236,867,1.14766641163,10.558530987,18.0566182096,66.3351185922
2827,1500000US131210097001,131210097001,"Block Group 1, Census Tract 97, Fulton County, Georgia",698,8,34,72,584,1.14613180516,4.87106017192,10.3151862464,83.6676217765
2828,1500000US131210097002,131210097002,"Block Group 2, Census Tract 97, Fulton County, Georgia",652,0,9,41,586,0.0,1.38036809816,6.28834355828,89.8773006135
2829,1500000US131210097003,131210097003,"Block Group 3, Census Tract 97, Fulton County, Georgia",1331,0,97,104,1069,0.0,7.28775356875,7.81367392938,80.3155522164
2830,1500000US131210098011,131210098011,"Block Group 1, Census Tract 98.01, Fulton County, Georgia",1413,25,159,170,1022,1.76928520878,11.2526539278,12.0311394197,72.3283793347
2831,1500000US131210098012,131210098012,"Block Group 2, Census Tract 98.01, Fulton County, Georgia",1018,0,0,30,930,0.0,0.0,2.94695481336,91.3555992141
2832,1500000US131210098013,131210098013,"Block Group 3, Census Tract 98.01, Fulton County, Georgia",818,0,50,142,593,0.0,6.11246943765,17.3594132029,72.4938875306
2833,1500000US131210098021,131210098021,"Block Group 1, Census Tract 98.02, Fulton County, Georgia",1217,0,17,88,1022,0.0,1.39687756779,7.23089564503,83.9769926048
2834,1500000US131210098022,131210098022,"Block Group 2, Census Tract 98.02, Fulton County, Georgia",2077,0,58,141,1851,0.0,2.79248916707,6.78863745787,89.1189215214
2835,1500000US131210099001,131210099001,"Block Group 1, Census Tract 99, Fulton County, Georgia",1062,48,13,177,812,4.5197740113,1.22410546139,16.6666666667,76.4595103578
2836,1500000US131210099002,131210099002,"Block Group 2, Census Tract 99, Fulton County, Georgia",810,0,0,25,777,0.0,0.0,3.08641975309,95.9259259259
2837,1500000US131210099003,131210099003,"Block Group 3, Census Tract 99, Fulton County, Georgia",849,0,20,63,743,0.0,2.35571260306,7.42049469965,87.5147232038
2838,1500000US131210099004,131210099004,"Block Group 4, Census Tract 99, Fulton County, Georgia",419,0,0,24,395,0.0,0.0,5.72792362768,94.2720763723
2839,1500000US131210100011,131210100011,"Block Group 1, Census Tract 100.01, Fulton County, Georgia",1216,82,81,156,837,6.74342105263,6.66118421053,12.8289473684,68.8322368421
2840,1500000US131210100012,131210100012,"Block Group 2, Census Tract 100.01, Fulton County, Georgia",712,0,0,70,571,0.0,0.0,9.83146067416,80.1966292135
2841,1500000US131210100013,131210100013,"Block Group 3, Census Tract 100.01, Fulton County, Georgia",455,0,0,31,424,0.0,0.0,6.81318681319,93.1868131868
2842,1500000US131210100014,131210100014,"Block Group 4, Census Tract 100.01, Fulton County, Georgia",934,0,30,30,825,0.0,3.21199143469,3.21199143469,88.329764454
2843,1500000US131210100021,131210100021,"Block Group 1, Census Tract 100.02, Fulton County, Georgia",1150,0,0,61,1039,0.0,0.0,5.30434782609,90.347826087
2844,1500000US131210100022,131210100022,"Block Group 2, Census Tract 100.02, Fulton County, Georgia",1185,0,43,34,1084,0.0,3.62869198312,2.86919831224,91.4767932489
2845,1500000US131210100023,131210100023,"Block Group 3, Census Tract 100.02, Fulton County, Georgia",3066,2,288,239,2401,0.0652315720809,9.39334637965,7.79517286367,78.3105022831
2846,1500000US131210101061,131210101061,"Block Group 1, Census Tract 101.06, Fulton County, Georgia",1596,64,206,223,1069,4.01002506266,12.9072681704,13.9724310777,66.9799498747
2847,1500000US131210101062,131210101062,"Block Group 2, Census Tract 101.06, Fulton County, Georgia",592,9,91,135,357,1.52027027027,15.3716216216,22.8040540541,60.3040540541
2848,1500000US131210101063,131210101063,"Block Group 3, Census Tract 101.06, Fulton County, Georgia",750,0,33,73,632,0.0,4.4,9.73333333333,84.2666666667
2849,1500000US131210101071,131210101071,"Block Group 1, Census Tract 101.07, Fulton County, Georgia",657,0,25,70,551,0.0,3.80517503805,10.6544901065,83.8660578387
2850,1500000US131210101072,131210101072,"Block Group 2, Census Tract 101.07, Fulton County, Georgia",727,0,109,75,533,0.0,14.9931224209,10.3163686382,73.3149931224
2851,1500000US131210101081,131210101081,"Block Group 1, Census Tract 101.08, Fulton County, Georgia",922,25,36,76,764,2.7114967462,3.90455531453,8.24295010846,82.863340564
2852,1500000US131210101082,131210101082,"Block Group 2, Census Tract 101.08, Fulton County, Georgia",1647,27,130,109,1300,1.6393442623,7.89313904068,6.61809350334,78.9313904068
2853,1500000US131210101101,131210101101,"Block Group 1, Census Tract 101.10, Fulton County, Georgia",2084,29,68,255,1732,1.3915547025,3.26295585413,12.236084453,83.1094049904
2854,1500000US131210101102,131210101102,"Block Group 2, Census Tract 101.10, Fulton County, Georgia",819,68,129,82,540,8.30280830281,15.7509157509,10.0122100122,65.9340659341
2855,1500000US131210101103,131210101103,"Block Group 3, Census Tract 101.10, Fulton County, Georgia",1332,122,241,331,625,9.15915915916,18.0930930931,24.8498498498,46.9219219219
2856,1500000US131210101131,131210101131,"Block Group 1, Census Tract 101.13, Fulton County, Georgia",1415,65,32,228,1090,4.59363957597,2.26148409894,16.1130742049,77.0318021201
2857,1500000US131210101132,131210101132,"Block Group 2, Census Tract 101.13, Fulton County, Georgia",1797,428,465,280,624,23.8174735671,25.8764607679,15.5815247635,34.7245409015
2858,1500000US131210101133,131210101133,"Block Group 3, Census Tract 101.13, Fulton County, Georgia",1100,10,173,60,832,0.909090909091,15.7272727273,5.45454545455,75.6363636364
2859,1500000US131210101141,131210101141,"Block Group 1, Census Tract 101.14, Fulton County, Georgia",1498,0,68,128,1267,0.0,4.5393858478,8.54472630174,84.5794392523
2860,1500000US131210101142,131210101142,"Block Group 2, Census Tract 101.14, Fulton County, Georgia",1711,492,165,281,761,28.7551139684,9.64348334307,16.42314436,44.4769140853
2861,1500000US131210101143,131210101143,"Block Group 3, Census Tract 101.14, Fulton County, Georgia",1813,77,312,300,1071,4.2471042471,17.2090457805,16.5471594043,59.0733590734
2862,1500000US131210101151,131210101151,"Block Group 1, Census Tract 101.15, Fulton County, Georgia",1831,46,183,230,1325,2.51228836701,9.99453850355,12.5614418351,72.3648279629
2863,1500000US131210101171,131210101171,"Block Group 1, Census Tract 101.17, Fulton County, Georgia",1750,64,412,411,830,3.65714285714,23.5428571429,23.4857142857,47.4285714286
2864,1500000US131210101172,131210101172,"Block Group 2, Census Tract 101.17, Fulton County, Georgia",651,0,94,112,425,0.0,14.4393241167,17.2043010753,65.2841781874
2865,1500000US131210101181,131210101181,"Block Group 1, Census Tract 101.18, Fulton County, Georgia",1874,209,680,277,639,11.1526147279,36.2860192102,14.7812166489,34.098185699
2866,1500000US131210101182,131210101182,"Block Group 2, Census Tract 101.18, Fulton County, Georgia",640,28,178,95,339,4.375,27.8125,14.84375,52.96875
2867,1500000US131210101183,131210101183,"Block Group 3, Census Tract 101.18, Fulton County, Georgia",962,106,44,374,438,11.0187110187,4.5738045738,38.8773388773,45.5301455301
2868,1500000US131210101191,131210101191,"Block Group 1, Census Tract 101.19, Fulton County, Georgia",1021,38,166,195,622,3.72184133203,16.2585700294,19.0989226249,60.9206660137
2869,1500000US131210101192,131210101192,"Block Group 2, Census Tract 101.19, Fulton County, Georgia",1173,273,426,115,359,23.273657289,36.3171355499,9.80392156863,30.6052855925
2870,1500000US131210101193,131210101193,"Block Group 3, Census Tract 101.19, Fulton County, Georgia",802,76,145,310,244,9.47630922693,18.0798004988,38.6533665835,30.4239401496
2871,1500000US131210101201,131210101201,"Block Group 1, Census Tract 101.20, Fulton County, Georgia",1654,188,241,383,819,11.3663845224,14.5707376058,23.1559854897,49.5163240629
2872,1500000US131210101211,131210101211,"Block Group 1, Census Tract 101.21, Fulton County, Georgia",1916,35,193,411,1221,1.8267223382,10.0730688935,21.4509394572,63.7265135699
2873,1500000US131210101221,131210101221,"Block Group 1, Census Tract 101.22, Fulton County, Georgia",1727,79,92,170,1270,4.57440648523,5.32715691951,9.84365952519,73.5379270411
2874,1500000US131210101222,131210101222,"Block Group 2, Census Tract 101.22, Fulton County, Georgia",1384,33,219,94,1038,2.38439306358,15.823699422,6.79190751445,75.0
2875,1500000US131210101223,131210101223,"Block Group 3, Census Tract 101.22, Fulton County, Georgia",1645,0,136,154,1355,0.0,8.26747720365,9.36170212766,82.3708206687
2876,1500000US131210101231,131210101231,"Block Group 1, Census Tract 101.23, Fulton County, Georgia",1838,258,515,240,797,14.0369967356,28.0195865071,13.0576713819,43.3623503808
2877,1500000US131210101232,131210101232,"Block Group 2, Census Tract 101.23, Fulton County, Georgia",1026,29,175,195,605,2.82651072125,17.0565302144,19.0058479532,58.9668615984
2878,1500000US131210101233,131210101233,"Block Group 3, Census Tract 101.23, Fulton County, Georgia",919,0,362,226,317,0.0,39.3906420022,24.5919477693,34.4940152339
2879,1500000US131210102041,131210102041,"Block Group 1, Census Tract 102.04, Fulton County, Georgia",779,18,38,126,577,2.31065468549,4.87804878049,16.1745827985,74.0693196406
2880,1500000US131210102042,131210102042,"Block Group 2, Census Tract 102.04, Fulton County, Georgia",1443,0,50,152,1227,0.0,3.465003465,10.5336105336,85.0311850312
2881,1500000US131210102043,131210102043,"Block Group 3, Census Tract 102.04, Fulton County, Georgia",857,7,31,69,734,0.816802800467,3.61726954492,8.05134189032,85.6476079347
2882,1500000US131210102044,131210102044,"Block Group 4, Census Tract 102.04, Fulton County, Georgia",447,0,10,71,357,0.0,2.23713646532,15.8836689038,79.8657718121
2883,1500000US131210102051,131210102051,"Block Group 1, Census Tract 102.05, Fulton County, Georgia",694,23,41,250,380,3.31412103746,5.90778097983,36.023054755,54.7550432277
2884,1500000US131210102052,131210102052,"Block Group 2, Census Tract 102.05, Fulton County, Georgia",847,29,172,95,519,3.42384887839,20.3069657615,11.2160566706,61.2750885478
2885,1500000US131210102053,131210102053,"Block Group 3, Census Tract 102.05, Fulton County, Georgia",1299,13,64,168,946,1.00076982294,4.92686682063,12.9330254042,72.8252501925
2886,1500000US131210102054,131210102054,"Block Group 4, Census Tract 102.05, Fulton County, Georgia",976,15,16,123,771,1.5368852459,1.6393442623,12.6024590164,78.9959016393
2887,1500000US131210102061,131210102061,"Block Group 1, Census Tract 102.06, Fulton County, Georgia",1770,20,85,244,1346,1.12994350282,4.80225988701,13.7853107345,76.0451977401
2888,1500000US131210102062,131210102062,"Block Group 2, Census Tract 102.06, Fulton County, Georgia",1256,0,83,105,1014,0.0,6.60828025478,8.35987261146,80.7324840764
2889,1500000US131210102063,131210102063,"Block Group 3, Census Tract 102.06, Fulton County, Georgia",862,28,35,59,674,3.24825986079,4.06032482599,6.84454756381,78.1902552204
2890,1500000US131210102081,131210102081,"Block Group 1, Census Tract 102.08, Fulton County, Georgia",1398,43,77,377,844,3.07582260372,5.5078683834,26.9670958512,60.3719599428
2891,1500000US131210102082,131210102082,"Block Group 2, Census Tract 102.08, Fulton County, Georgia",167,73,13,29,52,43.7125748503,7.78443113772,17.3652694611,31.1377245509
2892,1500000US131210102083,131210102083,"Block Group 3, Census Tract 102.08, Fulton County, Georgia",1570,12,257,460,822,0.764331210191,16.3694267516,29.2993630573,52.3566878981
2893,1500000US131210102091,131210102091,"Block Group 1, Census Tract 102.09, Fulton County, Georgia",663,0,142,150,371,0.0,21.4177978884,22.6244343891,55.9577677225
2894,1500000US131210102092,131210102092,"Block Group 2, Census Tract 102.09, Fulton County, Georgia",732,24,119,138,451,3.27868852459,16.2568306011,18.8524590164,61.6120218579
2895,1500000US131210102093,131210102093,"Block Group 3, Census Tract 102.09, Fulton County, Georgia",2705,95,641,656,1313,3.51201478743,23.696857671,24.2513863216,48.53974122
2896,1500000US131210102101,131210102101,"Block Group 1, Census Tract 102.10, Fulton County, Georgia",1115,15,194,111,755,1.34529147982,17.399103139,9.95515695067,67.7130044843
2897,1500000US131210102102,131210102102,"Block Group 2, Census Tract 102.10, Fulton County, Georgia",1631,23,168,241,1120,1.41017780503,10.3004291845,14.7762109135,68.669527897
2898,1500000US131210102103,131210102103,"Block Group 3, Census Tract 102.10, Fulton County, Georgia",1299,11,258,302,714,0.846805234796,19.8614318707,23.2486528099,54.9653579677
