GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US130950106011,130950106011,"Block Group 1, Census Tract 106.01, Dougherty County, Georgia",1181,250
1500000US130950106012,130950106012,"Block Group 2, Census Tract 106.01, Dougherty County, Georgia",1270,254
1500000US130950106021,130950106021,"Block Group 1, Census Tract 106.02, Dougherty County, Georgia",2054,403
1500000US130950106022,130950106022,"Block Group 2, Census Tract 106.02, Dougherty County, Georgia",1942,331
1500000US130950107001,130950107001,"Block Group 1, Census Tract 107, Dougherty County, Georgia",3135,649
1500000US130950107002,130950107002,"Block Group 2, Census Tract 107, Dougherty County, Georgia",949,350
1500000US130950107003,130950107003,"Block Group 3, Census Tract 107, Dougherty County, Georgia",2288,458
1500000US130950109001,130950109001,"Block Group 1, Census Tract 109, Dougherty County, Georgia",1079,222
1500000US130950109002,130950109002,"Block Group 2, Census Tract 109, Dougherty County, Georgia",581,167
1500000US130950109003,130950109003,"Block Group 3, Census Tract 109, Dougherty County, Georgia",21,27
1500000US130950110001,130950110001,"Block Group 1, Census Tract 110, Dougherty County, Georgia",1294,247
1500000US130950110002,130950110002,"Block Group 2, Census Tract 110, Dougherty County, Georgia",1225,200
1500000US130950112001,130950112001,"Block Group 1, Census Tract 112, Dougherty County, Georgia",1553,319
1500000US130950112002,130950112002,"Block Group 2, Census Tract 112, Dougherty County, Georgia",1344,394
1500000US130950112003,130950112003,"Block Group 3, Census Tract 112, Dougherty County, Georgia",1151,407
1500000US130950113001,130950113001,"Block Group 1, Census Tract 113, Dougherty County, Georgia",2566,292
1500000US130950114001,130950114001,"Block Group 1, Census Tract 114, Dougherty County, Georgia",1260,220
1500000US130950114002,130950114002,"Block Group 2, Census Tract 114, Dougherty County, Georgia",471,108
1500000US130950116001,130950116001,"Block Group 1, Census Tract 116, Dougherty County, Georgia",1547,306
1500000US130950116002,130950116002,"Block Group 2, Census Tract 116, Dougherty County, Georgia",497,250
1500000US130970801021,130970801021,"Block Group 1, Census Tract 801.02, Douglas County, Georgia",1889,650
1500000US130970801022,130970801022,"Block Group 2, Census Tract 801.02, Douglas County, Georgia",5492,720
1500000US130970801031,130970801031,"Block Group 1, Census Tract 801.03, Douglas County, Georgia",1459,490
1500000US130970801032,130970801032,"Block Group 2, Census Tract 801.03, Douglas County, Georgia",1633,540
1500000US130970801033,130970801033,"Block Group 3, Census Tract 801.03, Douglas County, Georgia",1094,393
1500000US130970801034,130970801034,"Block Group 4, Census Tract 801.03, Douglas County, Georgia",2769,789
1500000US130970802011,130970802011,"Block Group 1, Census Tract 802.01, Douglas County, Georgia",750,325
1500000US130970802012,130970802012,"Block Group 2, Census Tract 802.01, Douglas County, Georgia",3188,752
1500000US130970802013,130970802013,"Block Group 3, Census Tract 802.01, Douglas County, Georgia",1873,567
1500000US130970802021,130970802021,"Block Group 1, Census Tract 802.02, Douglas County, Georgia",851,295
1500000US130970802022,130970802022,"Block Group 2, Census Tract 802.02, Douglas County, Georgia",2602,750
1500000US130970802023,130970802023,"Block Group 3, Census Tract 802.02, Douglas County, Georgia",3964,763
1500000US130970802024,130970802024,"Block Group 4, Census Tract 802.02, Douglas County, Georgia",2840,793
1500000US130970803011,130970803011,"Block Group 1, Census Tract 803.01, Douglas County, Georgia",3349,770
1500000US130970803012,130970803012,"Block Group 2, Census Tract 803.01, Douglas County, Georgia",3506,820
1500000US130970803013,130970803013,"Block Group 3, Census Tract 803.01, Douglas County, Georgia",3691,1021
1500000US130970803014,130970803014,"Block Group 4, Census Tract 803.01, Douglas County, Georgia",1798,555
1500000US130970803031,130970803031,"Block Group 1, Census Tract 803.03, Douglas County, Georgia",2966,490
1500000US130970803032,130970803032,"Block Group 2, Census Tract 803.03, Douglas County, Georgia",950,251
1500000US130970803041,130970803041,"Block Group 1, Census Tract 803.04, Douglas County, Georgia",1949,788
1500000US130970803042,130970803042,"Block Group 2, Census Tract 803.04, Douglas County, Georgia",3388,519
1500000US130970804021,130970804021,"Block Group 1, Census Tract 804.02, Douglas County, Georgia",1678,472
1500000US130970804022,130970804022,"Block Group 2, Census Tract 804.02, Douglas County, Georgia",3139,546
1500000US130970804023,130970804023,"Block Group 3, Census Tract 804.02, Douglas County, Georgia",3313,486
1500000US130970804031,130970804031,"Block Group 1, Census Tract 804.03, Douglas County, Georgia",3515,480
1500000US130970804032,130970804032,"Block Group 2, Census Tract 804.03, Douglas County, Georgia",1375,404
1500000US130970804041,130970804041,"Block Group 1, Census Tract 804.04, Douglas County, Georgia",2284,684
1500000US130970804042,130970804042,"Block Group 2, Census Tract 804.04, Douglas County, Georgia",977,419
1500000US130970804043,130970804043,"Block Group 3, Census Tract 804.04, Douglas County, Georgia",5356,512
1500000US130970805051,130970805051,"Block Group 1, Census Tract 805.05, Douglas County, Georgia",3285,584
1500000US130970805052,130970805052,"Block Group 2, Census Tract 805.05, Douglas County, Georgia",1568,265
1500000US130970805061,130970805061,"Block Group 1, Census Tract 805.06, Douglas County, Georgia",1259,357
1500000US130970805062,130970805062,"Block Group 2, Census Tract 805.06, Douglas County, Georgia",2315,439
1500000US130970805063,130970805063,"Block Group 3, Census Tract 805.06, Douglas County, Georgia",1898,532
1500000US130970805071,130970805071,"Block Group 1, Census Tract 805.07, Douglas County, Georgia",2699,285
1500000US130970805072,130970805072,"Block Group 2, Census Tract 805.07, Douglas County, Georgia",976,247
1500000US130970805081,130970805081,"Block Group 1, Census Tract 805.08, Douglas County, Georgia",1607,483
1500000US130970805082,130970805082,"Block Group 2, Census Tract 805.08, Douglas County, Georgia",2117,508
1500000US130970805083,130970805083,"Block Group 3, Census Tract 805.08, Douglas County, Georgia",1485,428
1500000US130970805091,130970805091,"Block Group 1, Census Tract 805.09, Douglas County, Georgia",2040,466
1500000US130970805092,130970805092,"Block Group 2, Census Tract 805.09, Douglas County, Georgia",2569,477
1500000US130970805093,130970805093,"Block Group 3, Census Tract 805.09, Douglas County, Georgia",1141,408
1500000US130970805101,130970805101,"Block Group 1, Census Tract 805.10, Douglas County, Georgia",2247,611
1500000US130970805102,130970805102,"Block Group 2, Census Tract 805.10, Douglas County, Georgia",3193,700
1500000US130970805103,130970805103,"Block Group 3, Census Tract 805.10, Douglas County, Georgia",2265,570
1500000US130970805111,130970805111,"Block Group 1, Census Tract 805.11, Douglas County, Georgia",3845,686
1500000US130970805112,130970805112,"Block Group 2, Census Tract 805.11, Douglas County, Georgia",5071,537
1500000US130970806021,130970806021,"Block Group 1, Census Tract 806.02, Douglas County, Georgia",3339,425
1500000US130970806022,130970806022,"Block Group 2, Census Tract 806.02, Douglas County, Georgia",2251,419
1500000US130970806031,130970806031,"Block Group 1, Census Tract 806.03, Douglas County, Georgia",3190,731
1500000US130970806032,130970806032,"Block Group 2, Census Tract 806.03, Douglas County, Georgia",2794,799
1500000US130970806041,130970806041,"Block Group 1, Census Tract 806.04, Douglas County, Georgia",825,349
1500000US130970806042,130970806042,"Block Group 2, Census Tract 806.04, Douglas County, Georgia",5504,742
1500000US130970806043,130970806043,"Block Group 3, Census Tract 806.04, Douglas County, Georgia",1955,517
1500000US130970806044,130970806044,"Block Group 4, Census Tract 806.04, Douglas County, Georgia",1444,585
1500000US130990901001,130990901001,"Block Group 1, Census Tract 901, Early County, Georgia",578,162
1500000US130990901002,130990901002,"Block Group 2, Census Tract 901, Early County, Georgia",802,205
1500000US130990902001,130990902001,"Block Group 1, Census Tract 902, Early County, Georgia",629,267
1500000US130990902002,130990902002,"Block Group 2, Census Tract 902, Early County, Georgia",614,207
1500000US130990902003,130990902003,"Block Group 3, Census Tract 902, Early County, Georgia",746,212
1500000US130990902004,130990902004,"Block Group 4, Census Tract 902, Early County, Georgia",421,135
1500000US130990903001,130990903001,"Block Group 1, Census Tract 903, Early County, Georgia",905,164
1500000US130990903002,130990903002,"Block Group 2, Census Tract 903, Early County, Georgia",674,176
1500000US130990904001,130990904001,"Block Group 1, Census Tract 904, Early County, Georgia",1240,249
1500000US130990904002,130990904002,"Block Group 2, Census Tract 904, Early County, Georgia",1003,306
1500000US130990904003,130990904003,"Block Group 3, Census Tract 904, Early County, Georgia",1118,268
1500000US130990905001,130990905001,"Block Group 1, Census Tract 905, Early County, Georgia",702,151
1500000US130990905002,130990905002,"Block Group 2, Census Tract 905, Early County, Georgia",1147,188
1500000US131018801001,131018801001,"Block Group 1, Census Tract 8801, Echols County, Georgia",1662,197
1500000US131018802001,131018802001,"Block Group 1, Census Tract 8802, Echols County, Georgia",820,231
1500000US131018802002,131018802002,"Block Group 2, Census Tract 8802, Echols County, Georgia",1566,264
1500000US131030301001,131030301001,"Block Group 1, Census Tract 301, Effingham County, Georgia",1927,358
1500000US131030301002,131030301002,"Block Group 2, Census Tract 301, Effingham County, Georgia",580,169
1500000US131030301003,131030301003,"Block Group 3, Census Tract 301, Effingham County, Georgia",907,289
1500000US131030302021,131030302021,"Block Group 1, Census Tract 302.02, Effingham County, Georgia",1732,414
1500000US131030302022,131030302022,"Block Group 2, Census Tract 302.02, Effingham County, Georgia",4036,474
1500000US131030302031,131030302031,"Block Group 1, Census Tract 302.03, Effingham County, Georgia",1021,344
1500000US131030302032,131030302032,"Block Group 2, Census Tract 302.03, Effingham County, Georgia",4667,595
1500000US131030302033,131030302033,"Block Group 3, Census Tract 302.03, Effingham County, Georgia",2309,479
1500000US131030302041,131030302041,"Block Group 1, Census Tract 302.04, Effingham County, Georgia",2014,460
1500000US131030302042,131030302042,"Block Group 2, Census Tract 302.04, Effingham County, Georgia",1933,301
1500000US131030303011,131030303011,"Block Group 1, Census Tract 303.01, Effingham County, Georgia",2547,454
1500000US131030303012,131030303012,"Block Group 2, Census Tract 303.01, Effingham County, Georgia",2086,384
1500000US131030303031,131030303031,"Block Group 1, Census Tract 303.03, Effingham County, Georgia",2339,264
1500000US131030303041,131030303041,"Block Group 1, Census Tract 303.04, Effingham County, Georgia",2875,669
1500000US131030303042,131030303042,"Block Group 2, Census Tract 303.04, Effingham County, Georgia",2782,555
1500000US131030303043,131030303043,"Block Group 3, Census Tract 303.04, Effingham County, Georgia",1694,533
1500000US131030303051,131030303051,"Block Group 1, Census Tract 303.05, Effingham County, Georgia",2762,771
1500000US131030303052,131030303052,"Block Group 2, Census Tract 303.05, Effingham County, Georgia",5303,675
1500000US131030304011,131030304011,"Block Group 1, Census Tract 304.01, Effingham County, Georgia",2065,514
1500000US131030304012,131030304012,"Block Group 2, Census Tract 304.01, Effingham County, Georgia",3017,581
1500000US131030304021,131030304021,"Block Group 1, Census Tract 304.02, Effingham County, Georgia",3275,524
1500000US131030304022,131030304022,"Block Group 2, Census Tract 304.02, Effingham County, Georgia",2759,415
1500000US131050001001,131050001001,"Block Group 1, Census Tract 1, Elbert County, Georgia",926,236
1500000US131050001002,131050001002,"Block Group 2, Census Tract 1, Elbert County, Georgia",1216,309
1500000US131050001003,131050001003,"Block Group 3, Census Tract 1, Elbert County, Georgia",1387,289
1500000US131050002001,131050002001,"Block Group 1, Census Tract 2, Elbert County, Georgia",961,362
1500000US131050002002,131050002002,"Block Group 2, Census Tract 2, Elbert County, Georgia",898,294
1500000US131050002003,131050002003,"Block Group 3, Census Tract 2, Elbert County, Georgia",948,245
1500000US131050003001,131050003001,"Block Group 1, Census Tract 3, Elbert County, Georgia",998,330
1500000US131050003002,131050003002,"Block Group 2, Census Tract 3, Elbert County, Georgia",1087,355
1500000US131050003003,131050003003,"Block Group 3, Census Tract 3, Elbert County, Georgia",1660,349
1500000US131050004001,131050004001,"Block Group 1, Census Tract 4, Elbert County, Georgia",945,257
1500000US131050004002,131050004002,"Block Group 2, Census Tract 4, Elbert County, Georgia",878,232
1500000US131050004003,131050004003,"Block Group 3, Census Tract 4, Elbert County, Georgia",1048,251
1500000US131050004004,131050004004,"Block Group 4, Census Tract 4, Elbert County, Georgia",597,248
1500000US131050004005,131050004005,"Block Group 5, Census Tract 4, Elbert County, Georgia",682,200
1500000US131050005001,131050005001,"Block Group 1, Census Tract 5, Elbert County, Georgia",863,350
1500000US131050005002,131050005002,"Block Group 2, Census Tract 5, Elbert County, Georgia",1391,417
1500000US131050005003,131050005003,"Block Group 3, Census Tract 5, Elbert County, Georgia",791,263
1500000US131050005004,131050005004,"Block Group 4, Census Tract 5, Elbert County, Georgia",703,211
1500000US131050005005,131050005005,"Block Group 5, Census Tract 5, Elbert County, Georgia",1092,347
1500000US131050005006,131050005006,"Block Group 6, Census Tract 5, Elbert County, Georgia",466,265
1500000US131079701001,131079701001,"Block Group 1, Census Tract 9701, Emanuel County, Georgia",1923,325
1500000US131079701002,131079701002,"Block Group 2, Census Tract 9701, Emanuel County, Georgia",424,159
1500000US131079701003,131079701003,"Block Group 3, Census Tract 9701, Emanuel County, Georgia",2114,427
1500000US131079701004,131079701004,"Block Group 4, Census Tract 9701, Emanuel County, Georgia",1290,291
1500000US131079702001,131079702001,"Block Group 1, Census Tract 9702, Emanuel County, Georgia",818,170
1500000US131079702002,131079702002,"Block Group 2, Census Tract 9702, Emanuel County, Georgia",803,169
1500000US131079703001,131079703001,"Block Group 1, Census Tract 9703, Emanuel County, Georgia",1333,302
1500000US131079703002,131079703002,"Block Group 2, Census Tract 9703, Emanuel County, Georgia",1254,287
1500000US131079703003,131079703003,"Block Group 3, Census Tract 9703, Emanuel County, Georgia",1333,341
1500000US131079704001,131079704001,"Block Group 1, Census Tract 9704, Emanuel County, Georgia",2182,455
1500000US131079704002,131079704002,"Block Group 2, Census Tract 9704, Emanuel County, Georgia",1428,319
1500000US131079704003,131079704003,"Block Group 3, Census Tract 9704, Emanuel County, Georgia",1179,396
1500000US131079705001,131079705001,"Block Group 1, Census Tract 9705, Emanuel County, Georgia",510,140
1500000US131079705002,131079705002,"Block Group 2, Census Tract 9705, Emanuel County, Georgia",783,190
1500000US131079706001,131079706001,"Block Group 1, Census Tract 9706, Emanuel County, Georgia",1430,491
1500000US131079706002,131079706002,"Block Group 2, Census Tract 9706, Emanuel County, Georgia",1475,373
1500000US131079706003,131079706003,"Block Group 3, Census Tract 9706, Emanuel County, Georgia",1041,363
1500000US131079706004,131079706004,"Block Group 4, Census Tract 9706, Emanuel County, Georgia",1411,398
1500000US131099701001,131099701001,"Block Group 1, Census Tract 9701, Evans County, Georgia",1501,363
1500000US131099701002,131099701002,"Block Group 2, Census Tract 9701, Evans County, Georgia",1479,317
1500000US131099702001,131099702001,"Block Group 1, Census Tract 9702, Evans County, Georgia",1047,260
1500000US131099702002,131099702002,"Block Group 2, Census Tract 9702, Evans County, Georgia",1019,231
1500000US131099702003,131099702003,"Block Group 3, Census Tract 9702, Evans County, Georgia",978,222
1500000US131099702004,131099702004,"Block Group 4, Census Tract 9702, Evans County, Georgia",715,264
1500000US131099703001,131099703001,"Block Group 1, Census Tract 9703, Evans County, Georgia",649,183
1500000US131099703002,131099703002,"Block Group 2, Census Tract 9703, Evans County, Georgia",1507,373
1500000US131099703003,131099703003,"Block Group 3, Census Tract 9703, Evans County, Georgia",934,273
1500000US131099703004,131099703004,"Block Group 4, Census Tract 9703, Evans County, Georgia",985,279
1500000US131110501001,131110501001,"Block Group 1, Census Tract 501, Fannin County, Georgia",2196,386
1500000US131110501002,131110501002,"Block Group 2, Census Tract 501, Fannin County, Georgia",1386,313
1500000US131110502001,131110502001,"Block Group 1, Census Tract 502, Fannin County, Georgia",1784,569
1500000US131110502002,131110502002,"Block Group 2, Census Tract 502, Fannin County, Georgia",614,167
1500000US131110502003,131110502003,"Block Group 3, Census Tract 502, Fannin County, Georgia",810,251
1500000US131110502004,131110502004,"Block Group 4, Census Tract 502, Fannin County, Georgia",1665,367
1500000US131110502005,131110502005,"Block Group 5, Census Tract 502, Fannin County, Georgia",1255,287
1500000US131110503001,131110503001,"Block Group 1, Census Tract 503, Fannin County, Georgia",1574,352
1500000US131110503002,131110503002,"Block Group 2, Census Tract 503, Fannin County, Georgia",1188,295
1500000US131110504001,131110504001,"Block Group 1, Census Tract 504, Fannin County, Georgia",1005,361
1500000US131110504002,131110504002,"Block Group 2, Census Tract 504, Fannin County, Georgia",1056,310
1500000US131110504003,131110504003,"Block Group 3, Census Tract 504, Fannin County, Georgia",1974,594
1500000US131110504004,131110504004,"Block Group 4, Census Tract 504, Fannin County, Georgia",1359,290
1500000US131110504005,131110504005,"Block Group 5, Census Tract 504, Fannin County, Georgia",1758,449
1500000US131110505001,131110505001,"Block Group 1, Census Tract 505, Fannin County, Georgia",444,228
1500000US131110505002,131110505002,"Block Group 2, Census Tract 505, Fannin County, Georgia",1752,518
1500000US131110505003,131110505003,"Block Group 3, Census Tract 505, Fannin County, Georgia",1374,346
1500000US131110505004,131110505004,"Block Group 4, Census Tract 505, Fannin County, Georgia",548,261
1500000US131131401011,131131401011,"Block Group 1, Census Tract 1401.01, Fayette County, Georgia",1940,443
1500000US131131401012,131131401012,"Block Group 2, Census Tract 1401.01, Fayette County, Georgia",1318,287
1500000US131131401013,131131401013,"Block Group 3, Census Tract 1401.01, Fayette County, Georgia",3535,643
1500000US131131401021,131131401021,"Block Group 1, Census Tract 1401.02, Fayette County, Georgia",1070,328
1500000US131131401022,131131401022,"Block Group 2, Census Tract 1401.02, Fayette County, Georgia",2303,524
1500000US131131401023,131131401023,"Block Group 3, Census Tract 1401.02, Fayette County, Georgia",2252,477
1500000US131131402031,131131402031,"Block Group 1, Census Tract 1402.03, Fayette County, Georgia",3683,486
1500000US131131402032,131131402032,"Block Group 2, Census Tract 1402.03, Fayette County, Georgia",2073,386
1500000US131131402041,131131402041,"Block Group 1, Census Tract 1402.04, Fayette County, Georgia",1127,431
1500000US131131402042,131131402042,"Block Group 2, Census Tract 1402.04, Fayette County, Georgia",2156,364
1500000US131131402043,131131402043,"Block Group 3, Census Tract 1402.04, Fayette County, Georgia",2267,440
1500000US131131402061,131131402061,"Block Group 1, Census Tract 1402.06, Fayette County, Georgia",2893,418
1500000US131131402062,131131402062,"Block Group 2, Census Tract 1402.06, Fayette County, Georgia",1600,280
1500000US131131402071,131131402071,"Block Group 1, Census Tract 1402.07, Fayette County, Georgia",1760,340
1500000US131131402072,131131402072,"Block Group 2, Census Tract 1402.07, Fayette County, Georgia",930,195
1500000US131131402073,131131402073,"Block Group 3, Census Tract 1402.07, Fayette County, Georgia",2575,324
1500000US131131402081,131131402081,"Block Group 1, Census Tract 1402.08, Fayette County, Georgia",4314,713
1500000US131131402082,131131402082,"Block Group 2, Census Tract 1402.08, Fayette County, Georgia",1195,316
1500000US131131402083,131131402083,"Block Group 3, Census Tract 1402.08, Fayette County, Georgia",2404,548
1500000US131131403031,131131403031,"Block Group 1, Census Tract 1403.03, Fayette County, Georgia",1207,280
1500000US131131403032,131131403032,"Block Group 2, Census Tract 1403.03, Fayette County, Georgia",2041,339
1500000US131131403033,131131403033,"Block Group 3, Census Tract 1403.03, Fayette County, Georgia",1339,284
1500000US131131403041,131131403041,"Block Group 1, Census Tract 1403.04, Fayette County, Georgia",2277,509
1500000US131131403042,131131403042,"Block Group 2, Census Tract 1403.04, Fayette County, Georgia",1208,314
1500000US131131403043,131131403043,"Block Group 3, Census Tract 1403.04, Fayette County, Georgia",2270,430
1500000US131131403051,131131403051,"Block Group 1, Census Tract 1403.05, Fayette County, Georgia",5325,378
1500000US131131403061,131131403061,"Block Group 1, Census Tract 1403.06, Fayette County, Georgia",2753,430
1500000US131131403062,131131403062,"Block Group 2, Census Tract 1403.06, Fayette County, Georgia",3023,473
1500000US131131403063,131131403063,"Block Group 3, Census Tract 1403.06, Fayette County, Georgia",1863,339
1500000US131131403071,131131403071,"Block Group 1, Census Tract 1403.07, Fayette County, Georgia",3131,354
1500000US131131403072,131131403072,"Block Group 2, Census Tract 1403.07, Fayette County, Georgia",1687,278
1500000US131131404031,131131404031,"Block Group 1, Census Tract 1404.03, Fayette County, Georgia",895,197
1500000US131131404032,131131404032,"Block Group 2, Census Tract 1404.03, Fayette County, Georgia",925,232
1500000US131131404033,131131404033,"Block Group 3, Census Tract 1404.03, Fayette County, Georgia",3548,524
1500000US131131404041,131131404041,"Block Group 1, Census Tract 1404.04, Fayette County, Georgia",1831,445
1500000US131131404042,131131404042,"Block Group 2, Census Tract 1404.04, Fayette County, Georgia",3936,642
1500000US131131404051,131131404051,"Block Group 1, Census Tract 1404.05, Fayette County, Georgia",1394,279
1500000US131131404052,131131404052,"Block Group 2, Census Tract 1404.05, Fayette County, Georgia",2303,374
1500000US131131404061,131131404061,"Block Group 1, Census Tract 1404.06, Fayette County, Georgia",2292,386
1500000US131131404062,131131404062,"Block Group 2, Census Tract 1404.06, Fayette County, Georgia",1462,299
1500000US131131404071,131131404071,"Block Group 1, Census Tract 1404.07, Fayette County, Georgia",1255,410
1500000US131131404072,131131404072,"Block Group 2, Census Tract 1404.07, Fayette County, Georgia",3242,539
1500000US131131404073,131131404073,"Block Group 3, Census Tract 1404.07, Fayette County, Georgia",3475,592
1500000US131131404081,131131404081,"Block Group 1, Census Tract 1404.08, Fayette County, Georgia",1343,282
1500000US131131404082,131131404082,"Block Group 2, Census Tract 1404.08, Fayette County, Georgia",1710,291
1500000US131131405011,131131405011,"Block Group 1, Census Tract 1405.01, Fayette County, Georgia",2950,375
1500000US131131405012,131131405012,"Block Group 2, Census Tract 1405.01, Fayette County, Georgia",2965,406
1500000US131131405021,131131405021,"Block Group 1, Census Tract 1405.02, Fayette County, Georgia",2503,271
1500000US131131405022,131131405022,"Block Group 2, Census Tract 1405.02, Fayette County, Georgia",1107,388
1500000US131150001001,131150001001,"Block Group 1, Census Tract 1, Floyd County, Georgia",2381,280
1500000US131150001002,131150001002,"Block Group 2, Census Tract 1, Floyd County, Georgia",857,266
1500000US131150001003,131150001003,"Block Group 3, Census Tract 1, Floyd County, Georgia",1306,334
1500000US131150002011,131150002011,"Block Group 1, Census Tract 2.01, Floyd County, Georgia",1503,521
1500000US131150002012,131150002012,"Block Group 2, Census Tract 2.01, Floyd County, Georgia",2549,596
1500000US131150002013,131150002013,"Block Group 3, Census Tract 2.01, Floyd County, Georgia",2422,406
1500000US131150002021,131150002021,"Block Group 1, Census Tract 2.02, Floyd County, Georgia",2012,398
1500000US131150002022,131150002022,"Block Group 2, Census Tract 2.02, Floyd County, Georgia",1888,302
1500000US131150003001,131150003001,"Block Group 1, Census Tract 3, Floyd County, Georgia",937,163
1500000US131150003002,131150003002,"Block Group 2, Census Tract 3, Floyd County, Georgia",2051,413
1500000US131150004001,131150004001,"Block Group 1, Census Tract 4, Floyd County, Georgia",1604,345
1500000US131150004002,131150004002,"Block Group 2, Census Tract 4, Floyd County, Georgia",2423,648
1500000US131150004003,131150004003,"Block Group 3, Census Tract 4, Floyd County, Georgia",1312,455
1500000US131150004004,131150004004,"Block Group 4, Census Tract 4, Floyd County, Georgia",2178,755
1500000US131150005001,131150005001,"Block Group 1, Census Tract 5, Floyd County, Georgia",758,216
1500000US131150005002,131150005002,"Block Group 2, Census Tract 5, Floyd County, Georgia",2007,552
1500000US131150005003,131150005003,"Block Group 3, Census Tract 5, Floyd County, Georgia",1403,500
1500000US131150006001,131150006001,"Block Group 1, Census Tract 6, Floyd County, Georgia",1347,444
1500000US131150006002,131150006002,"Block Group 2, Census Tract 6, Floyd County, Georgia",2306,385
1500000US131150006003,131150006003,"Block Group 3, Census Tract 6, Floyd County, Georgia",1473,407
1500000US131150007001,131150007001,"Block Group 1, Census Tract 7, Floyd County, Georgia",2111,385
1500000US131150007002,131150007002,"Block Group 2, Census Tract 7, Floyd County, Georgia",2626,400
1500000US131150008001,131150008001,"Block Group 1, Census Tract 8, Floyd County, Georgia",2358,371
1500000US131150008002,131150008002,"Block Group 2, Census Tract 8, Floyd County, Georgia",2482,365
1500000US131150009001,131150009001,"Block Group 1, Census Tract 9, Floyd County, Georgia",2505,322
1500000US131150011001,131150011001,"Block Group 1, Census Tract 11, Floyd County, Georgia",1441,373
1500000US131150011002,131150011002,"Block Group 2, Census Tract 11, Floyd County, Georgia",779,141
1500000US131150011003,131150011003,"Block Group 3, Census Tract 11, Floyd County, Georgia",521,159
1500000US131150012001,131150012001,"Block Group 1, Census Tract 12, Floyd County, Georgia",893,331
1500000US131150012002,131150012002,"Block Group 2, Census Tract 12, Floyd County, Georgia",1909,443
1500000US131150012003,131150012003,"Block Group 3, Census Tract 12, Floyd County, Georgia",1583,469
1500000US131150013001,131150013001,"Block Group 1, Census Tract 13, Floyd County, Georgia",2198,547
1500000US131150013002,131150013002,"Block Group 2, Census Tract 13, Floyd County, Georgia",1897,622
1500000US131150013003,131150013003,"Block Group 3, Census Tract 13, Floyd County, Georgia",1970,478
1500000US131150014001,131150014001,"Block Group 1, Census Tract 14, Floyd County, Georgia",1927,644
1500000US131150014002,131150014002,"Block Group 2, Census Tract 14, Floyd County, Georgia",2858,636
1500000US131150014003,131150014003,"Block Group 3, Census Tract 14, Floyd County, Georgia",1871,484
1500000US131150016001,131150016001,"Block Group 1, Census Tract 16, Floyd County, Georgia",1217,266
1500000US131150016002,131150016002,"Block Group 2, Census Tract 16, Floyd County, Georgia",936,287
1500000US131150016003,131150016003,"Block Group 3, Census Tract 16, Floyd County, Georgia",1314,291
1500000US131150017011,131150017011,"Block Group 1, Census Tract 17.01, Floyd County, Georgia",2586,625
1500000US131150017012,131150017012,"Block Group 2, Census Tract 17.01, Floyd County, Georgia",2457,420
1500000US131150017013,131150017013,"Block Group 3, Census Tract 17.01, Floyd County, Georgia",1341,355
1500000US131150017021,131150017021,"Block Group 1, Census Tract 17.02, Floyd County, Georgia",1663,469
1500000US131150017022,131150017022,"Block Group 2, Census Tract 17.02, Floyd County, Georgia",2440,584
1500000US131150017023,131150017023,"Block Group 3, Census Tract 17.02, Floyd County, Georgia",1361,389
1500000US131150017024,131150017024,"Block Group 4, Census Tract 17.02, Floyd County, Georgia",1023,416
1500000US131150018001,131150018001,"Block Group 1, Census Tract 18, Floyd County, Georgia",1708,402
1500000US131150018002,131150018002,"Block Group 2, Census Tract 18, Floyd County, Georgia",685,263
1500000US131150018003,131150018003,"Block Group 3, Census Tract 18, Floyd County, Georgia",2115,426
1500000US131150020001,131150020001,"Block Group 1, Census Tract 20, Floyd County, Georgia",1764,259
1500000US131150020002,131150020002,"Block Group 2, Census Tract 20, Floyd County, Georgia",1357,222
1500000US131150020003,131150020003,"Block Group 3, Census Tract 20, Floyd County, Georgia",1003,224
1500000US131150021001,131150021001,"Block Group 1, Census Tract 21, Floyd County, Georgia",1633,323
1500000US131150021002,131150021002,"Block Group 2, Census Tract 21, Floyd County, Georgia",1665,453
1500000US131150021003,131150021003,"Block Group 3, Census Tract 21, Floyd County, Georgia",1255,381
1500000US131171301011,131171301011,"Block Group 1, Census Tract 1301.01, Forsyth County, Georgia",2704,361
1500000US131171301012,131171301012,"Block Group 2, Census Tract 1301.01, Forsyth County, Georgia",1393,430
1500000US131171301021,131171301021,"Block Group 1, Census Tract 1301.02, Forsyth County, Georgia",2728,270
1500000US131171301031,131171301031,"Block Group 1, Census Tract 1301.03, Forsyth County, Georgia",1439,440
1500000US131171301032,131171301032,"Block Group 2, Census Tract 1301.03, Forsyth County, Georgia",1218,342
1500000US131171301033,131171301033,"Block Group 3, Census Tract 1301.03, Forsyth County, Georgia",918,279
1500000US131171301041,131171301041,"Block Group 1, Census Tract 1301.04, Forsyth County, Georgia",1543,315
1500000US131171301042,131171301042,"Block Group 2, Census Tract 1301.04, Forsyth County, Georgia",1512,339
1500000US131171301043,131171301043,"Block Group 3, Census Tract 1301.04, Forsyth County, Georgia",915,261
1500000US131171301051,131171301051,"Block Group 1, Census Tract 1301.05, Forsyth County, Georgia",2571,374
1500000US131171302011,131171302011,"Block Group 1, Census Tract 1302.01, Forsyth County, Georgia",1602,371
